"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir440730-2016-Pass2-Tron10-Chiro_1_00059_977";"0.0";0.5;90.0;"noise";0.662;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00064_975";"0.0";0.5;90.0;"noise";0.688;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00069_973";"0.0";0.5;132.0;"noise";0.604;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00074_971";"0.0";0.5;87.0;"noise";0.664;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00079_970";"0.0";0.5;88.0;"noise";0.628;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00084_968";"0.0";0.5;64.0;"noise";0.564;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00089_966";"0.0";0.5;81.0;"noise";0.662;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00094_964";"0.0";0.5;79.0;"noise";0.596;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00099_962";"0.0";0.5;144.0;"noise";0.598;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00104_960";"0.0";0.5;155.0;"noise";0.596;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00109_958";"0.0";0.5;147.0;"noise";0.604;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00114_956";"0.0";0.5;163.0;"noise";0.64;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00119_954";"0.0";0.5;148.0;"noise";0.64;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00124_952";"0.0";0.5;158.0;"noise";0.61;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00129_950";"0.0";0.5;155.0;"noise";0.612;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00134_949";"0.0";0.5;151.0;"noise";0.522;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00139_947";"0.0";0.5;145.0;"noise";0.594;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00144_945";"0.0";0.5;163.0;"noise";0.664;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00149_943";"0.0";0.5;161.0;"noise";0.68;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00154_941";"0.0";0.5;170.0;"noise";0.642;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00159_939";"0.0";0.5;129.0;"noise";0.684;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00164_937";"0.0";0.5;163.0;"noise";0.62;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00169_935";"0.0";0.5;162.0;"noise";0.728;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00174_933";"0.0";0.5;133.0;"noise";0.646;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00179_931";"0.0";0.5;147.0;"noise";0.564;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00184_930";"0.0";0.5;139.0;"noise";0.608;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00189_928";"0.0";0.5;142.0;"noise";0.548;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00194_926";"0.0";0.5;141.0;"noise";0.636;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00199_924";"0.0";0.5;151.0;"noise";0.61;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00204_922";"0.0";0.5;55.0;"noise";0.596;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00209_920";"0.0";0.5;82.0;"noise";0.508;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00214_918";"0.0";0.5;125.0;"noise";0.544;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00219_916";"0.0";0.5;137.0;"noise";0.598;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00224_914";"0.0";0.5;82.0;"noise";0.64;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00224_914";0.2;0.3;42.0;"Pipkuh";0.246;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00229_912";"0.0";0.5;44.0;"noise";0.562;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00234_910";"0.0";0.5;125.0;"noise";0.582;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00239_909";"0.0";0.5;56.0;"noise";0.596;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00244_907";"0.0";0.5;46.0;"noise";0.666;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00249_905";"0.0";0.5;139.0;"noise";0.62;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00254_903";"0.0";0.5;151.0;"noise";0.724;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00259_901";"0.0";0.5;74.0;"noise";0.546;"Confus";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00259_901";0.3;0.5;60.0;"Pippip";0.466;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00264_899";"0.0";0.5;94.0;"noise";0.706;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00264_899";"0.0";0.5;65.0;"Pippip";0.516;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00269_897";"0.0";0.5;42.0;"noise";0.596;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00274_895";"0.0";0.5;96.0;"noise";0.578;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00279_893";"0.0";0.5;147.0;"noise";0.534;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00284_891";"0.0";0.5;118.0;"noise";0.56;"Testes";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00289_890";"0.0";0.5;68.0;"noise";0.526;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00294_888";"0.0";0.5;49.0;"noise";0.602;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00299_886";"0.0";0.5;52.0;"noise";0.61;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00304_884";"0.0";0.5;74.0;"noise";0.636;"Testes";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00309_882";"0.0";0.5;77.0;"noise";0.64;"Phanan";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00314_880";"0.0";0.5;68.0;"noise";0.562;"Phogri";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00319_878";"0.0";0.5;61.0;"noise";0.584;"Confus, Pipnat";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00324_876";"0.0";0.5;85.0;"noise";0.628;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00324_876";0.4;0.5;42.0;"Pipkuh";0.436;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00329_874";"0.0";0.5;84.0;"noise";0.582;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00329_874";"0.0";0.3;45.0;"Pipkuh";0.378;"Pipnat";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00334_872";"0.0";0.5;47.0;"noise";0.508;"Testes";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00339_870";"0.0";0.5;130.0;"noise";0.616;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00344_869";"0.0";0.5;59.0;"noise";0.586;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00349_867";"0.0";0.5;48.0;"noise";0.688;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00354_865";"0.0";0.5;132.0;"noise";0.602;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00359_863";"0.0";0.5;87.0;"noise";0.662;"Leppun";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00364_861";"0.0";0.5;96.0;"noise";0.714;"";"";"";"";""
"Cir440730-2016-Pass2-Tron10-Chiro_1_00369_859";"0.0";0.4;110.0;"noise";0.628;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00000_000";"0.0";4.9;20.0;"noise";0.702;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00004_998";1.3;3.2;16.0;"noise";0.676;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00019_992";"0.0";4.7;20.0;"noise";0.664;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00024_990";2.8;2.9;15.0;"noise";0.454;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00034_987";"0.0";4.8;20.0;"noise";0.584;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00049_981";"0.0";4.7;20.0;"noise";0.668;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00054_979";"0.0";5.0;20.0;"noise";0.678;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00069_973";0.1;5.0;20.0;"noise";0.702;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00084_968";"0.0";5.0;20.0;"noise";0.674;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00094_964";4.9;5.0;10.0;"noise";0.224;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00099_962";"0.0";5.0;20.0;"noise";0.77;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00104_960";0.1;4.9;20.0;"noise";0.634;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00119_954";"0.0";5.0;20.0;"noise";0.672;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00124_952";0.2;4.9;20.0;"noise";0.65;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00129_950";"0.0";"0.0";11.0;"noise";0.302;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00134_949";0.1;5.0;20.0;"noise";0.638;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00139_947";"0.0";5.0;20.0;"noise";0.686;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00149_943";0.5;5.0;20.0;"noise";0.69;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00154_941";0.1;5.0;20.0;"noise";0.63;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00159_939";"0.0";"0.0";11.0;"noise";0.364;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00164_937";"0.0";5.0;20.0;"noise";0.67;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00169_935";0.1;4.7;20.0;"noise";0.68;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00174_933";"0.0";"0.0";11.0;"noise";0.3;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00189_928";"0.0";4.6;20.0;"noise";0.726;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00194_926";"0.0";5.0;20.0;"noise";0.672;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00204_922";"0.0";4.7;20.0;"noise";0.626;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00219_916";"0.0";5.0;20.0;"noise";0.628;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00234_910";4.9;5.0;10.0;"noise";0.244;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00239_909";"0.0";5.0;20.0;"noise";0.56;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00259_901";"0.0";4.9;20.0;"noise";0.642;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00264_899";"0.0";4.9;20.0;"noise";0.636;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00274_895";"0.0";3.5;20.0;"noise";0.612;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00279_893";"0.0";4.9;20.0;"noise";0.65;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00289_890";0.7;4.8;20.0;"noise";0.614;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00299_886";2.0;2.1;13.0;"noise";0.742;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00309_882";"0.0";5.0;20.0;"noise";0.624;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00324_876";0.3;5.0;20.0;"noise";0.656;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00329_874";"0.0";5.0;20.0;"noise";0.62;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00344_869";"0.0";4.9;20.0;"noise";0.71;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00354_865";0.1;5.0;20.0;"noise";0.684;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_0_00359_863";0.2;3.6;20.0;"noise";0.618;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00000_000";"0.0";0.5;110.0;"noise";0.74;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00004_998";"0.0";0.5;114.0;"noise";0.584;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00009_996";"0.0";0.5;133.0;"noise";0.642;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00014_994";"0.0";0.5;144.0;"noise";0.746;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00014_994";0.2;0.3;52.0;"Pippip";0.522;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00019_992";"0.0";0.5;149.0;"noise";0.698;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00019_992";0.1;0.5;54.0;"Pippip";0.662;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00024_990";"0.0";0.5;117.0;"noise";0.68;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00024_990";"0.0";0.3;53.0;"Pippip";0.462;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00029_989";"0.0";0.5;65.0;"noise";0.65;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00029_989";0.3;0.4;52.0;"Pippip";0.586;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00034_987";0.1;0.5;164.0;"noise";0.686;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00039_985";"0.0";0.5;156.0;"noise";0.65;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00044_983";"0.0";0.5;120.0;"noise";0.598;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00044_983";0.2;0.3;51.0;"Pippip";0.314;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00049_981";"0.0";0.5;130.0;"noise";0.664;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00049_981";0.1;0.5;55.0;"Pippip";0.488;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00054_979";"0.0";0.5;124.0;"Pippip";0.626;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00054_979";"0.0";0.3;73.0;"noise";0.54;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00059_977";"0.0";0.5;47.0;"noise";0.326;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00064_975";"0.0";0.5;47.0;"noise";0.634;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00069_973";"0.0";0.5;161.0;"noise";0.754;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00074_971";"0.0";0.4;124.0;"noise";0.672;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00079_970";"0.0";0.5;100.0;"Pippip";0.71;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00079_970";"0.0";0.3;149.0;"noise";0.69;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00084_968";"0.0";0.5;128.0;"Pippip";0.662;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00084_968";0.3;0.5;194.0;"noise";0.614;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00089_966";0.2;0.4;59.0;"noise";0.368;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00094_964";0.1;0.4;159.0;"noise";0.674;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00094_964";0.3;0.4;65.0;"Pippip";0.21;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00099_962";"0.0";0.5;178.0;"noise";0.706;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00099_962";"0.0";0.3;59.0;"Pippip";0.434;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00104_960";"0.0";0.4;52.0;"Pippip";0.72;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00109_958";0.1;0.5;58.0;"noise";0.506;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00114_956";0.1;0.5;141.0;"noise";0.728;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00119_954";"0.0";0.5;56.0;"Pippip";0.744;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00119_954";0.4;0.5;42.0;"noise";0.55;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00124_952";"0.0";0.5;162.0;"noise";0.71;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00129_950";"0.0";0.5;152.0;"noise";0.744;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00134_949";"0.0";0.5;47.0;"noise";0.658;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00139_947";"0.0";0.5;50.0;"Pippip";0.646;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00139_947";0.4;0.5;21.0;"noise";0.6;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00144_945";"0.0";0.3;176.0;"noise";0.644;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00144_945";0.4;0.5;49.0;"Pippip";0.356;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00149_943";"0.0";0.5;127.0;"noise";0.722;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00154_941";"0.0";0.5;140.0;"noise";0.654;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00159_939";"0.0";0.5;79.0;"noise";0.562;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00159_939";0.3;0.4;54.0;"Pippip";0.426;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00164_937";"0.0";0.5;56.0;"Pippip";0.554;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00169_935";"0.0";0.5;109.0;"noise";0.68;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00174_933";0.4;0.5;154.0;"noise";0.53;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00179_931";0.1;0.3;110.0;"noise";0.538;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00184_930";"0.0";0.5;149.0;"noise";0.67;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00189_928";"0.0";0.5;53.0;"noise";0.544;"Pippip, Pippyg";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00189_928";0.1;0.2;52.0;"Pippip";0.45;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00194_926";0.1;0.5;164.0;"noise";0.694;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00199_924";"0.0";0.5;123.0;"noise";0.692;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00199_924";0.1;0.5;50.0;"Pippip";0.54;"Pipkuh";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00204_922";"0.0";0.5;131.0;"noise";0.656;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00204_922";"0.0";0.5;55.0;"Pippip";0.57;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00209_920";"0.0";0.5;74.0;"noise";0.678;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00214_918";"0.0";0.5;117.0;"noise";0.68;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00219_916";"0.0";0.5;63.0;"noise";0.48;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00224_914";"0.0";0.5;173.0;"noise";0.522;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00229_912";0.1;0.5;89.0;"noise";0.432;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00234_910";"0.0";0.5;48.0;"noise";0.6;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00234_910";0.3;0.4;55.0;"Pippip";0.482;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00239_909";"0.0";0.5;183.0;"noise";0.682;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00239_909";0.1;0.2;55.0;"Pippip";0.37;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00244_907";"0.0";0.4;168.0;"noise";0.628;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00244_907";"0.0";0.1;49.0;"Pippip";0.368;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00249_905";"0.0";0.3;57.0;"noise";0.606;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00254_903";"0.0";0.4;149.0;"noise";0.618;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00259_901";"0.0";0.4;57.0;"Pippip";0.498;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00264_899";"0.0";0.5;51.0;"Pippip";0.546;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00269_897";"0.0";0.5;93.0;"Pippip";0.72;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00269_897";0.1;0.3;159.0;"noise";0.65;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00274_895";"0.0";0.5;85.0;"noise";0.646;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00274_895";"0.0";0.2;53.0;"Pippip";0.53;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00279_893";"0.0";0.4;54.0;"Pippip";0.646;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00279_893";"0.0";0.4;125.0;"noise";0.566;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00284_891";"0.0";0.5;48.0;"noise";0.64;"Yerray";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00289_890";"0.0";0.5;166.0;"noise";0.648;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00289_890";0.1;0.4;54.0;"Pippip";0.498;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00294_888";"0.0";0.5;95.0;"noise";0.662;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00299_886";"0.0";0.4;110.0;"noise";0.57;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00304_884";"0.0";0.5;167.0;"noise";0.712;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00309_882";"0.0";0.5;194.0;"noise";0.76;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00314_880";"0.0";0.4;157.0;"noise";0.696;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00314_880";0.2;0.5;54.0;"Pippip";0.478;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00319_878";0.2;0.5;158.0;"noise";0.698;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00324_876";"0.0";0.5;52.0;"Pippip";0.664;"noise";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00324_876";"0.0";0.5;46.0;"noise";0.6;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00329_874";"0.0";0.5;129.0;"noise";0.64;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00329_874";0.1;0.5;55.0;"Pippip";0.582;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00334_872";0.1;0.5;49.0;"noise";0.59;"Yerray";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00334_872";"0.0";0.1;61.0;"Pippip";0.41;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00339_870";"0.0";0.5;91.0;"noise";0.582;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00339_870";0.2;0.5;53.0;"Pippip";0.482;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00344_869";"0.0";0.5;108.0;"noise";0.65;"Pippip";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00344_869";0.1;0.3;52.0;"Pippip";0.448;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00349_867";"0.0";0.5;119.0;"noise";0.616;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00354_865";"0.0";0.5;117.0;"noise";0.758;"";"";"";"";""
"Cir440730-2016-Pass2-Tron2-Chiro_1_00359_863";"0.0";0.4;91.0;"noise";0.598;"";"";"";"";""
"Cir440730-2016-Pass2-Tron3-Chiro_0_00014_994";1.0;4.9;18.0;"noise";0.572;"";"";"";"";""
"Cir440730-2016-Pass2-Tron3-Chiro_0_00019_992";1.1;3.8;19.0;"Nycnoc";0.256;"";"";"";"";""
"Cir440730-2016-Pass2-Tron3-Chiro_0_00024_990";1.7;2.9;20.0;"Nycnoc";0.23;"";"";"";"";""
"Cir440730-2016-Pass2-Tron3-Chiro_0_00029_989";"0.0";4.8;20.0;"noise";0.7;"";"";"";"";""
