"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Cir90-2007-Pass2-Tron1-Chiro_1_00324_876";"0.0";5.0;11.0;"noise";0.76;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00329_874";"0.0";5.0;11.0;"noise";0.868;"";"";"";"";""
"Cir90-2007-Pass2-Tron1-Chiro_1_00334_872";0.5;2.1;15.0;"noise";0.644;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00000_000";"0.0";0.5;142.0;"noise";0.708;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00004_998";"0.0";0.5;137.0;"noise";0.744;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00009_996";0.3;0.5;204.0;"noise";0.736;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00014_994";"0.0";0.2;204.0;"noise";0.754;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00019_992";"0.0";0.5;137.0;"noise";0.724;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00024_990";"0.0";0.5;135.0;"noise";0.706;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00029_989";"0.0";0.5;158.0;"noise";0.716;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00034_987";"0.0";0.5;172.0;"noise";0.654;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00039_985";"0.0";0.5;136.0;"noise";0.718;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00044_983";"0.0";0.5;136.0;"noise";0.676;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00049_981";"0.0";0.5;136.0;"noise";0.69;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00054_979";"0.0";0.5;152.0;"noise";0.744;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00059_977";"0.0";0.3;204.0;"noise";0.82;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00064_975";"0.0";0.5;135.0;"noise";0.734;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00069_973";"0.0";0.5;134.0;"noise";0.73;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00074_971";"0.0";0.5;132.0;"noise";0.688;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00079_970";"0.0";0.5;132.0;"noise";0.706;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00084_968";"0.0";0.5;148.0;"noise";0.768;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00089_966";"0.0";0.5;156.0;"noise";0.67;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00094_964";"0.0";0.5;157.0;"noise";0.73;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00099_962";"0.0";0.5;157.0;"noise";0.718;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00104_960";"0.0";0.5;148.0;"noise";0.672;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00109_958";"0.0";0.5;138.0;"noise";0.722;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00114_956";"0.0";0.5;136.0;"noise";0.696;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00119_954";"0.0";0.5;134.0;"noise";0.734;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00124_952";"0.0";0.5;135.0;"noise";0.776;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00129_950";0.1;0.5;204.0;"noise";0.812;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00134_949";"0.0";0.5;138.0;"noise";0.74;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00139_947";0.3;0.5;204.0;"noise";0.782;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00144_945";"0.0";0.2;204.0;"noise";0.784;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00149_943";0.2;0.5;204.0;"noise";0.81;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00154_941";"0.0";0.5;204.0;"noise";0.764;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00159_939";"0.0";0.5;204.0;"noise";0.806;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00164_937";"0.0";0.1;204.0;"noise";0.786;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00169_935";"0.0";0.5;151.0;"noise";0.678;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00174_933";"0.0";0.5;149.0;"noise";0.664;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00179_931";"0.0";0.5;137.0;"noise";0.66;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00184_930";"0.0";0.5;150.0;"noise";0.698;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00189_928";"0.0";0.5;136.0;"noise";0.738;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00194_926";"0.0";0.5;204.0;"noise";0.804;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00199_924";"0.0";0.5;133.0;"noise";0.702;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00204_922";"0.0";0.5;143.0;"noise";0.654;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00209_920";"0.0";0.5;130.0;"noise";0.606;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00214_918";"0.0";0.5;153.0;"noise";0.686;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00219_916";"0.0";0.5;124.0;"noise";0.69;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00224_914";0.2;0.5;204.0;"noise";0.794;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00229_912";"0.0";0.5;153.0;"noise";0.688;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00234_910";"0.0";0.5;153.0;"noise";0.67;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00239_909";"0.0";0.5;150.0;"noise";0.67;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00244_907";"0.0";0.5;134.0;"noise";0.706;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00249_905";"0.0";0.5;136.0;"noise";0.686;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00254_903";"0.0";0.5;138.0;"noise";0.69;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_0_00259_901";"0.0";0.3;144.0;"noise";0.684;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00000_000";0.5;4.4;13.0;"noise";0.856;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00004_998";"0.0";5.0;15.0;"noise";0.874;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00009_996";"0.0";5.0;15.0;"noise";0.942;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00014_994";"0.0";5.0;15.0;"noise";0.864;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00019_992";"0.0";5.0;15.0;"noise";0.914;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00024_990";"0.0";5.0;15.0;"noise";0.868;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00029_989";"0.0";5.0;15.0;"noise";0.922;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00034_987";"0.0";5.0;15.0;"noise";0.904;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00039_985";"0.0";5.0;14.0;"noise";0.91;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00044_983";"0.0";5.0;14.0;"noise";0.944;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00049_981";"0.0";5.0;14.0;"noise";0.842;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00054_979";"0.0";5.0;14.0;"noise";0.906;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00059_977";"0.0";5.0;11.0;"noise";0.868;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00064_975";"0.0";5.0;11.0;"noise";0.9;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00069_973";"0.0";5.0;11.0;"noise";0.9;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00074_971";"0.0";5.0;11.0;"noise";0.9;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00079_970";"0.0";5.0;11.0;"noise";0.842;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00084_968";"0.0";5.0;11.0;"noise";0.872;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00089_966";"0.0";5.0;14.0;"noise";0.852;"Tetvir";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00094_964";"0.0";5.0;14.0;"noise";0.82;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00099_962";"0.0";5.0;14.0;"noise";0.866;"Tetvir";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00104_960";"0.0";5.0;15.0;"noise";0.904;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00109_958";"0.0";5.0;11.0;"noise";0.818;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00114_956";"0.0";5.0;11.0;"noise";0.908;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00119_954";"0.0";5.0;11.0;"noise";0.908;"";"";"";"";""
"Cir90-2007-Pass2-Tron10-Chiro_1_00124_952";"0.0";5.0;14.0;"noise";0.968;"";"";"";"";""
