carre;annee;espece;abond
260461;2009;STRTUR;0
260461;2010;STRTUR;0
260461;2011;STRTUR;0
260461;2012;STRTUR;0
260461;2013;STRTUR;0
260461;2014;STRTUR;0
260461;2015;STRTUR;0
260461;2017;STRTUR;0
260461;2018;STRTUR;1
260462;2004;STRTUR;0
260462;2005;STRTUR;0
260462;2006;STRTUR;0
260462;2007;STRTUR;0
260462;2008;STRTUR;0
260462;2009;STRTUR;0
260462;2010;STRTUR;0
260462;2011;STRTUR;0
260462;2012;STRTUR;0
260462;2013;STRTUR;0
260462;2014;STRTUR;0
260462;2015;STRTUR;0
260462;2016;STRTUR;0
260462;2017;STRTUR;0
260500;2007;STRTUR;0
260500;2008;STRTUR;0
260500;2009;STRTUR;0
260500;2010;STRTUR;0
260500;2011;STRTUR;0
260500;2012;STRTUR;0
260500;2013;STRTUR;0
260500;2014;STRTUR;0
260500;2015;STRTUR;0
260500;2016;STRTUR;0
260500;2017;STRTUR;0
260500;2018;STRTUR;0
260541;2008;STRTUR;2
260541;2009;STRTUR;3
260541;2010;STRTUR;0
260541;2011;STRTUR;1
260541;2012;STRTUR;2
260541;2013;STRTUR;1
260541;2014;STRTUR;2
260541;2015;STRTUR;1
260541;2016;STRTUR;3
260541;2017;STRTUR;3
260541;2018;STRTUR;3
260558;2003;STRTUR;0
260576;2012;STRTUR;1
260576;2013;STRTUR;4
260576;2018;STRTUR;4
260580;2007;STRTUR;1
260580;2008;STRTUR;3
260580;2009;STRTUR;2
260580;2010;STRTUR;3
260580;2011;STRTUR;1
260580;2012;STRTUR;3
260580;2013;STRTUR;3
260580;2014;STRTUR;1
260580;2015;STRTUR;2
260580;2016;STRTUR;3
260580;2017;STRTUR;0
260580;2018;STRTUR;4
260582;2004;STRTUR;2
260582;2005;STRTUR;2
260582;2007;STRTUR;1
260582;2008;STRTUR;0
260582;2009;STRTUR;0
260593;2003;STRTUR;0
260593;2004;STRTUR;0
260593;2005;STRTUR;0
260593;2006;STRTUR;0
260593;2007;STRTUR;0
260593;2008;STRTUR;0
260593;2009;STRTUR;0
260620;2007;STRTUR;0
260620;2008;STRTUR;0
260620;2009;STRTUR;0
260620;2010;STRTUR;0
260620;2011;STRTUR;0
260620;2012;STRTUR;0
260620;2013;STRTUR;0
260620;2014;STRTUR;0
260620;2015;STRTUR;0
260620;2016;STRTUR;0
260620;2017;STRTUR;0
260620;2018;STRTUR;0
260663;2007;STRTUR;0
260663;2008;STRTUR;0
260663;2009;STRTUR;0
260663;2010;STRTUR;0
260663;2011;STRTUR;0
260663;2012;STRTUR;0
260663;2013;STRTUR;0
260663;2014;STRTUR;0
260663;2015;STRTUR;0
260729;2003;STRTUR;0
260729;2004;STRTUR;0
260768;2008;STRTUR;0
260768;2009;STRTUR;2
260768;2010;STRTUR;0
260768;2011;STRTUR;0
260768;2012;STRTUR;0
260768;2013;STRTUR;0
260768;2014;STRTUR;2
260768;2015;STRTUR;0
260768;2016;STRTUR;0
260768;2017;STRTUR;0
260768;2018;STRTUR;0
260774;2007;STRTUR;0
260774;2008;STRTUR;0
260774;2009;STRTUR;0
260774;2010;STRTUR;0
260774;2011;STRTUR;0
260774;2012;STRTUR;0
260774;2013;STRTUR;0
260774;2014;STRTUR;0
260774;2015;STRTUR;0
260774;2016;STRTUR;0
260774;2017;STRTUR;0
260774;2018;STRTUR;0
260778;2007;STRTUR;0
260778;2008;STRTUR;0
260778;2009;STRTUR;0
260778;2010;STRTUR;0
260778;2011;STRTUR;0
260778;2012;STRTUR;0
260778;2013;STRTUR;0
260778;2014;STRTUR;0
260778;2015;STRTUR;0
260838;2008;STRTUR;0
260838;2009;STRTUR;0
260838;2010;STRTUR;0
260838;2011;STRTUR;0
260838;2012;STRTUR;0
260838;2013;STRTUR;0
260838;2014;STRTUR;0
260838;2015;STRTUR;0
260838;2016;STRTUR;0
260871;2008;STRTUR;2
260871;2009;STRTUR;3
260871;2010;STRTUR;0
260871;2011;STRTUR;0
260871;2012;STRTUR;0
260871;2013;STRTUR;0
260871;2014;STRTUR;0
260871;2015;STRTUR;2
260871;2016;STRTUR;1
260871;2017;STRTUR;0
260871;2018;STRTUR;0
260972;2008;STRTUR;1
260972;2009;STRTUR;3
260972;2010;STRTUR;3
260972;2011;STRTUR;3
260972;2012;STRTUR;2
260972;2013;STRTUR;4
260972;2014;STRTUR;4
260972;2015;STRTUR;3
260972;2016;STRTUR;0
260972;2017;STRTUR;2
260972;2018;STRTUR;1
261018;2003;STRTUR;1
261018;2004;STRTUR;0
261018;2005;STRTUR;0
261018;2006;STRTUR;0
261018;2007;STRTUR;0
261029;2008;STRTUR;0
261029;2009;STRTUR;0
261029;2010;STRTUR;0
261029;2011;STRTUR;0
261029;2012;STRTUR;0
261029;2013;STRTUR;0
261029;2014;STRTUR;0
261029;2015;STRTUR;0
261089;2008;STRTUR;0
261089;2009;STRTUR;0
261089;2010;STRTUR;0
261089;2011;STRTUR;0
261089;2012;STRTUR;0
261089;2013;STRTUR;0
261089;2014;STRTUR;0
261089;2015;STRTUR;0
261089;2016;STRTUR;0
261089;2017;STRTUR;0
261089;2018;STRTUR;0
261233;2003;STRTUR;0
261233;2004;STRTUR;0
261233;2005;STRTUR;1
261233;2015;STRTUR;0
261233;2016;STRTUR;0
261233;2017;STRTUR;0
261233;2018;STRTUR;2
261248;2003;STRTUR;3
261248;2004;STRTUR;0
261248;2005;STRTUR;3
261248;2006;STRTUR;2
261248;2007;STRTUR;10
261330;2004;STRTUR;0
261330;2005;STRTUR;0
261330;2006;STRTUR;0
261330;2007;STRTUR;0
261330;2008;STRTUR;0
261330;2009;STRTUR;0
261330;2010;STRTUR;0
261330;2011;STRTUR;0
261330;2014;STRTUR;0
261330;2015;STRTUR;0
261390;2007;STRTUR;0
261390;2009;STRTUR;2
261398;2008;STRTUR;3
261398;2009;STRTUR;3
261398;2010;STRTUR;3
261398;2011;STRTUR;0
261398;2012;STRTUR;3
261398;2013;STRTUR;2
261398;2014;STRTUR;0
261398;2015;STRTUR;5
261398;2016;STRTUR;1
261398;2017;STRTUR;1
261398;2018;STRTUR;2
261446;2008;STRTUR;0
261446;2009;STRTUR;0
261446;2010;STRTUR;2
261446;2011;STRTUR;0
261446;2012;STRTUR;0
261446;2013;STRTUR;0
261446;2014;STRTUR;0
261446;2015;STRTUR;0
261446;2016;STRTUR;0
261446;2017;STRTUR;0
261446;2018;STRTUR;0
261529;2003;STRTUR;0
261529;2004;STRTUR;0
261529;2005;STRTUR;1
261529;2006;STRTUR;2
261529;2007;STRTUR;0
261529;2008;STRTUR;0
270069;2007;STRTUR;0
270069;2008;STRTUR;0
270069;2010;STRTUR;0
270069;2011;STRTUR;1
270069;2012;STRTUR;1
270069;2013;STRTUR;2
270112;2012;STRTUR;0
270112;2013;STRTUR;0
270129;2004;STRTUR;5
270151;2012;STRTUR;0
270151;2013;STRTUR;0
270167;2013;STRTUR;0
270174;2007;STRTUR;1
270174;2008;STRTUR;1
270174;2010;STRTUR;0
270174;2011;STRTUR;0
270174;2012;STRTUR;1
270174;2013;STRTUR;0
270187;2012;STRTUR;0
270257;2007;STRTUR;0
270257;2008;STRTUR;0
270257;2010;STRTUR;0
270257;2011;STRTUR;0
270257;2012;STRTUR;0
270257;2013;STRTUR;0
270258;2007;STRTUR;2
270258;2008;STRTUR;1
270258;2010;STRTUR;0
270258;2011;STRTUR;1
270258;2012;STRTUR;0
270258;2013;STRTUR;0
270320;2002;STRTUR;0
270320;2003;STRTUR;0
270320;2004;STRTUR;0
270320;2005;STRTUR;4
270320;2006;STRTUR;0
270320;2007;STRTUR;3
270320;2008;STRTUR;2
270320;2009;STRTUR;1
270320;2010;STRTUR;0
270320;2011;STRTUR;0
270320;2012;STRTUR;0
270387;2012;STRTUR;0
270387;2013;STRTUR;0
270426;2004;STRTUR;1
270497;2012;STRTUR;0
270497;2013;STRTUR;0
270516;2013;STRTUR;0
270537;2012;STRTUR;0
270537;2013;STRTUR;0
270561;2013;STRTUR;0
270575;2005;STRTUR;3
270575;2006;STRTUR;2
270575;2007;STRTUR;3
270575;2008;STRTUR;5
270575;2009;STRTUR;3
270575;2010;STRTUR;3
270575;2011;STRTUR;8
270575;2012;STRTUR;2
270575;2013;STRTUR;3
270660;2012;STRTUR;0
270660;2013;STRTUR;0
270679;2012;STRTUR;0
270679;2013;STRTUR;0
270684;2012;STRTUR;0
270684;2013;STRTUR;0
270694;2013;STRTUR;0
270707;2002;STRTUR;0
270707;2003;STRTUR;0
270707;2004;STRTUR;0
270707;2005;STRTUR;1
270707;2006;STRTUR;0
270707;2007;STRTUR;0
270707;2008;STRTUR;0
270707;2009;STRTUR;0
270707;2010;STRTUR;0
270707;2011;STRTUR;1
270707;2012;STRTUR;0
270707;2013;STRTUR;0
270721;2013;STRTUR;0
270721;2014;STRTUR;0
270721;2015;STRTUR;0
270721;2017;STRTUR;0
270721;2018;STRTUR;0
270756;2014;STRTUR;0
270756;2015;STRTUR;0
270756;2016;STRTUR;5
270756;2018;STRTUR;1
270762;2006;STRTUR;0
270762;2007;STRTUR;0
270762;2008;STRTUR;0
270762;2009;STRTUR;4
270762;2011;STRTUR;0
270762;2012;STRTUR;1
270762;2013;STRTUR;0
270762;2014;STRTUR;0
270762;2015;STRTUR;0
270762;2017;STRTUR;0
270762;2018;STRTUR;0
270842;2013;STRTUR;1
270847;2012;STRTUR;1
270847;2013;STRTUR;0
271106;2013;STRTUR;3
271125;2008;STRTUR;0
271125;2009;STRTUR;1
271125;2010;STRTUR;0
271125;2011;STRTUR;0
271125;2012;STRTUR;0
271125;2013;STRTUR;0
271214;2013;STRTUR;1
271350;2003;STRTUR;0
271350;2004;STRTUR;1
271350;2006;STRTUR;2
271360;2013;STRTUR;0
271371;2013;STRTUR;0
271436;2013;STRTUR;2
271511;2013;STRTUR;0
280294;2002;STRTUR;1
280294;2003;STRTUR;0
280294;2004;STRTUR;3
280294;2005;STRTUR;1
280294;2006;STRTUR;0
280294;2007;STRTUR;2
280335;2002;STRTUR;1
280335;2003;STRTUR;1
280335;2004;STRTUR;2
280335;2005;STRTUR;0
280335;2006;STRTUR;2
280335;2007;STRTUR;1
280335;2008;STRTUR;0
280335;2009;STRTUR;0
280335;2010;STRTUR;0
280335;2011;STRTUR;0
280397;2004;STRTUR;0
280397;2005;STRTUR;2
280397;2006;STRTUR;1
280397;2007;STRTUR;0
280397;2010;STRTUR;0
280397;2011;STRTUR;2
280397;2012;STRTUR;0
280397;2013;STRTUR;0
280397;2014;STRTUR;0
280397;2015;STRTUR;0
280397;2016;STRTUR;1
280397;2017;STRTUR;1
280397;2018;STRTUR;0
280425;2002;STRTUR;3
280425;2003;STRTUR;0
280425;2004;STRTUR;3
280425;2005;STRTUR;2
280425;2006;STRTUR;0
280425;2007;STRTUR;2
280425;2008;STRTUR;0
280425;2009;STRTUR;0
280425;2010;STRTUR;2
280425;2011;STRTUR;0
280623;2002;STRTUR;4
280623;2003;STRTUR;3
280623;2004;STRTUR;3
280623;2005;STRTUR;4
280623;2006;STRTUR;2
280623;2007;STRTUR;1
280623;2008;STRTUR;0
280623;2009;STRTUR;1
280623;2010;STRTUR;0
280623;2011;STRTUR;1
280740;2002;STRTUR;4
280740;2003;STRTUR;1
280740;2004;STRTUR;1
280740;2005;STRTUR;4
280740;2006;STRTUR;3
281003;2002;STRTUR;0
281003;2003;STRTUR;0
281003;2004;STRTUR;1
281003;2005;STRTUR;0
281003;2006;STRTUR;0
281065;2008;STRTUR;3
281065;2010;STRTUR;1
281065;2011;STRTUR;0
281065;2012;STRTUR;0
281065;2013;STRTUR;2
281065;2015;STRTUR;0
281111;2008;STRTUR;0
281111;2010;STRTUR;0
281111;2011;STRTUR;0
281111;2012;STRTUR;0
281111;2013;STRTUR;0
281111;2015;STRTUR;0
290004;2012;STRTUR;0
290087;2002;STRTUR;2
290087;2003;STRTUR;3
290118;2002;STRTUR;8
290118;2003;STRTUR;1
290118;2004;STRTUR;1
290156;2001;STRTUR;0
290156;2002;STRTUR;0
290156;2003;STRTUR;0
290156;2004;STRTUR;1
290156;2005;STRTUR;1
290156;2006;STRTUR;0
290156;2007;STRTUR;0
290156;2008;STRTUR;0
290156;2009;STRTUR;0
290156;2010;STRTUR;0
290156;2016;STRTUR;0
290156;2017;STRTUR;3
290156;2018;STRTUR;0
290243;2002;STRTUR;4
290243;2003;STRTUR;2
290243;2004;STRTUR;4
290243;2005;STRTUR;3
290243;2007;STRTUR;1
290243;2008;STRTUR;0
290243;2009;STRTUR;3
290243;2010;STRTUR;1
290321;2002;STRTUR;0
290321;2003;STRTUR;0
290321;2004;STRTUR;0
290321;2005;STRTUR;1
290404;2001;STRTUR;1
290404;2002;STRTUR;1
290404;2003;STRTUR;0
290404;2004;STRTUR;2
290404;2005;STRTUR;0
290404;2006;STRTUR;0
290404;2007;STRTUR;0
290404;2008;STRTUR;0
290404;2009;STRTUR;1
290404;2010;STRTUR;2
290404;2016;STRTUR;0
290404;2017;STRTUR;0
290404;2018;STRTUR;0
290416;2003;STRTUR;2
290416;2004;STRTUR;5
290416;2005;STRTUR;4
290416;2006;STRTUR;4
290416;2007;STRTUR;6
290416;2008;STRTUR;3
290416;2010;STRTUR;2
290416;2011;STRTUR;1
290419;2002;STRTUR;1
290419;2003;STRTUR;0
290419;2004;STRTUR;0
290419;2005;STRTUR;0
290435;2002;STRTUR;1
290435;2003;STRTUR;8
290435;2004;STRTUR;1
290435;2006;STRTUR;3
290435;2007;STRTUR;2
290458;2002;STRTUR;4
290458;2003;STRTUR;2
290458;2004;STRTUR;1
290458;2005;STRTUR;1
290458;2006;STRTUR;3
290502;2017;STRTUR;0
290518;2013;STRTUR;0
290518;2015;STRTUR;0
290518;2016;STRTUR;0
290518;2018;STRTUR;0
290523;2003;STRTUR;0
290551;2018;STRTUR;0
290629;2004;STRTUR;0
290629;2005;STRTUR;0
290629;2006;STRTUR;0
290629;2007;STRTUR;0
290629;2008;STRTUR;0
290644;2003;STRTUR;0
290644;2004;STRTUR;0
290644;2006;STRTUR;4
290644;2007;STRTUR;2
290644;2009;STRTUR;1
290644;2010;STRTUR;1
290644;2011;STRTUR;2
290644;2013;STRTUR;1
290709;2002;STRTUR;2
290810;2004;STRTUR;6
290810;2005;STRTUR;2
290810;2006;STRTUR;6
290810;2007;STRTUR;6
290810;2009;STRTUR;3
290830;2017;STRTUR;0
290830;2018;STRTUR;0
291139;2013;STRTUR;1
291242;2012;STRTUR;2
291242;2013;STRTUR;3
291242;2014;STRTUR;2
291242;2015;STRTUR;0
291242;2016;STRTUR;1
291242;2017;STRTUR;3
291242;2018;STRTUR;2
291426;2004;STRTUR;0
291426;2005;STRTUR;5
291426;2006;STRTUR;2
291426;2007;STRTUR;4
291504;2018;STRTUR;0
2B0586;2007;STRTUR;2
300111;2002;STRTUR;1
300111;2003;STRTUR;1
300111;2004;STRTUR;2
300111;2005;STRTUR;1
300111;2006;STRTUR;2
300111;2007;STRTUR;0
300144;2014;STRTUR;0
300167;2002;STRTUR;1
300167;2003;STRTUR;6
300167;2004;STRTUR;3
300167;2005;STRTUR;7
300167;2006;STRTUR;3
300167;2007;STRTUR;9
300229;2002;STRTUR;1
300229;2003;STRTUR;3
300229;2004;STRTUR;1
300229;2005;STRTUR;4
300229;2006;STRTUR;2
300229;2007;STRTUR;4
300286;2003;STRTUR;1
300286;2004;STRTUR;0
300286;2005;STRTUR;1
300286;2006;STRTUR;3
300286;2007;STRTUR;4
300286;2008;STRTUR;0
300293;2002;STRTUR;1
300293;2003;STRTUR;2
300293;2004;STRTUR;0
300293;2005;STRTUR;1
300293;2006;STRTUR;2
300293;2007;STRTUR;3
300293;2009;STRTUR;0
300293;2010;STRTUR;2
300307;2009;STRTUR;0
300471;2002;STRTUR;1
300471;2003;STRTUR;8
300471;2004;STRTUR;4
300471;2005;STRTUR;6
300471;2006;STRTUR;0
300471;2007;STRTUR;5
300471;2008;STRTUR;4
300471;2009;STRTUR;7
300471;2010;STRTUR;9
300547;2002;STRTUR;2
300551;2017;STRTUR;11
300551;2018;STRTUR;10
300598;2004;STRTUR;4
300707;2006;STRTUR;9
300707;2007;STRTUR;3
300707;2008;STRTUR;5
300707;2009;STRTUR;6
300707;2010;STRTUR;1
300707;2011;STRTUR;4
300707;2013;STRTUR;6
300707;2014;STRTUR;1
300707;2015;STRTUR;3
300707;2016;STRTUR;2
300707;2017;STRTUR;3
300707;2018;STRTUR;1
300728;2002;STRTUR;2
300728;2003;STRTUR;2
300728;2004;STRTUR;3
300728;2005;STRTUR;0
300728;2006;STRTUR;3
300728;2007;STRTUR;6
300728;2008;STRTUR;4
300728;2009;STRTUR;2
300728;2010;STRTUR;2
300728;2011;STRTUR;1
300728;2012;STRTUR;1
300728;2013;STRTUR;0
300728;2014;STRTUR;2
300764;2008;STRTUR;5
300764;2009;STRTUR;11
300764;2010;STRTUR;8
300764;2011;STRTUR;11
300764;2012;STRTUR;5
300764;2013;STRTUR;13
300764;2014;STRTUR;8
300776;2009;STRTUR;3
300776;2011;STRTUR;3
300786;2002;STRTUR;0
300786;2003;STRTUR;2
300786;2009;STRTUR;5
300786;2010;STRTUR;1
300786;2011;STRTUR;2
300786;2012;STRTUR;5
300786;2013;STRTUR;2
300786;2014;STRTUR;1
300825;2002;STRTUR;3
300825;2003;STRTUR;0
300825;2004;STRTUR;0
300825;2006;STRTUR;0
300863;2003;STRTUR;1
300863;2004;STRTUR;8
300867;2004;STRTUR;6
300867;2005;STRTUR;13
300867;2006;STRTUR;5
300867;2009;STRTUR;12
300867;2015;STRTUR;4
300883;2002;STRTUR;3
300883;2003;STRTUR;0
300883;2004;STRTUR;1
300883;2005;STRTUR;6
300883;2006;STRTUR;1
300883;2007;STRTUR;2
300883;2008;STRTUR;2
300883;2009;STRTUR;4
300883;2010;STRTUR;2
300883;2011;STRTUR;2
300883;2012;STRTUR;2
300883;2013;STRTUR;2
300883;2014;STRTUR;2
300883;2016;STRTUR;3
300883;2017;STRTUR;4
300883;2018;STRTUR;7
300894;2002;STRTUR;0
300894;2003;STRTUR;0
300894;2004;STRTUR;1
300894;2005;STRTUR;0
300894;2006;STRTUR;0
300894;2007;STRTUR;0
300894;2008;STRTUR;0
300894;2009;STRTUR;2
300894;2010;STRTUR;0
300894;2011;STRTUR;0
300894;2012;STRTUR;1
300894;2013;STRTUR;3
300894;2014;STRTUR;0
301007;2002;STRTUR;0
301007;2003;STRTUR;0
301007;2004;STRTUR;3
301045;2002;STRTUR;2
301045;2003;STRTUR;3
301045;2004;STRTUR;9
301045;2005;STRTUR;0
301045;2006;STRTUR;6
301045;2007;STRTUR;2
301045;2008;STRTUR;0
301045;2009;STRTUR;2
301045;2010;STRTUR;0
301045;2011;STRTUR;2
301045;2012;STRTUR;1
301045;2013;STRTUR;0
301045;2014;STRTUR;0
301069;2004;STRTUR;2
301069;2005;STRTUR;3
301069;2009;STRTUR;4
301105;2015;STRTUR;9
301105;2016;STRTUR;7
301146;2012;STRTUR;5
301146;2013;STRTUR;2
301146;2014;STRTUR;8
301194;2002;STRTUR;1
301254;2009;STRTUR;8
301254;2010;STRTUR;4
301254;2012;STRTUR;0
301254;2013;STRTUR;3
301272;2002;STRTUR;0
301272;2003;STRTUR;0
301272;2004;STRTUR;0
301272;2005;STRTUR;0
301272;2006;STRTUR;0
301272;2007;STRTUR;0
301272;2008;STRTUR;0
301272;2009;STRTUR;0
301308;2002;STRTUR;0
301308;2003;STRTUR;4
301308;2004;STRTUR;0
301308;2005;STRTUR;8
301308;2006;STRTUR;0
301308;2007;STRTUR;0
301308;2008;STRTUR;4
301308;2009;STRTUR;0
301308;2010;STRTUR;2
301308;2011;STRTUR;3
301308;2012;STRTUR;2
301308;2013;STRTUR;1
301308;2014;STRTUR;5
301308;2015;STRTUR;3
301308;2016;STRTUR;4
301308;2017;STRTUR;0
301308;2018;STRTUR;0
301323;2002;STRTUR;4
301323;2003;STRTUR;2
301323;2004;STRTUR;0
301323;2005;STRTUR;2
301323;2006;STRTUR;2
301323;2007;STRTUR;0
301323;2008;STRTUR;0
301323;2009;STRTUR;8
301330;2002;STRTUR;0
301330;2003;STRTUR;3
301330;2004;STRTUR;1
301330;2005;STRTUR;1
301330;2008;STRTUR;3
301330;2009;STRTUR;2
310224;2005;STRTUR;2
310224;2006;STRTUR;0
310224;2007;STRTUR;0
310224;2008;STRTUR;2
310224;2009;STRTUR;1
310327;2002;STRTUR;0
310327;2003;STRTUR;0
310327;2004;STRTUR;0
310327;2005;STRTUR;0
310327;2006;STRTUR;0
310327;2007;STRTUR;0
310327;2008;STRTUR;0
310327;2009;STRTUR;0
310327;2014;STRTUR;0
310327;2015;STRTUR;0
310327;2016;STRTUR;0
310359;2002;STRTUR;2
310359;2003;STRTUR;3
310507;2013;STRTUR;4
310507;2014;STRTUR;4
310507;2015;STRTUR;6
310507;2016;STRTUR;7
310507;2017;STRTUR;5
310543;2012;STRTUR;0
310543;2013;STRTUR;1
310543;2014;STRTUR;2
310543;2015;STRTUR;1
310543;2016;STRTUR;6
310543;2017;STRTUR;3
310610;2005;STRTUR;0
310610;2006;STRTUR;0
310610;2007;STRTUR;2
310610;2008;STRTUR;3
310721;2008;STRTUR;3
311361;2008;STRTUR;0
311365;2006;STRTUR;1
311365;2007;STRTUR;0
311365;2008;STRTUR;0
311365;2009;STRTUR;0
311406;2006;STRTUR;1
311406;2007;STRTUR;0
311406;2008;STRTUR;0
311406;2009;STRTUR;0
311411;2014;STRTUR;0
311411;2015;STRTUR;0
311411;2016;STRTUR;0
311411;2017;STRTUR;0
311411;2018;STRTUR;0
311453;2010;STRTUR;0
311508;2002;STRTUR;0
311508;2003;STRTUR;0
311508;2004;STRTUR;0
311574;2011;STRTUR;0
311574;2012;STRTUR;0
320202;2002;STRTUR;10
320202;2003;STRTUR;0
320898;2004;STRTUR;5
320898;2005;STRTUR;9
320898;2006;STRTUR;5
320898;2007;STRTUR;5
320898;2008;STRTUR;8
320898;2009;STRTUR;3
320898;2010;STRTUR;10
320898;2012;STRTUR;7
320898;2013;STRTUR;5
320898;2014;STRTUR;3
320898;2015;STRTUR;2
320905;2002;STRTUR;4
320905;2003;STRTUR;7
320905;2004;STRTUR;6
320905;2005;STRTUR;7
320905;2006;STRTUR;13
320905;2007;STRTUR;8
320905;2008;STRTUR;12
320905;2009;STRTUR;5
320905;2010;STRTUR;10
320905;2011;STRTUR;5
320905;2012;STRTUR;2
320905;2013;STRTUR;6
320905;2014;STRTUR;3
320960;2003;STRTUR;9
320960;2004;STRTUR;0
320960;2005;STRTUR;4
320960;2007;STRTUR;6
320960;2009;STRTUR;6
320960;2010;STRTUR;1
321154;2004;STRTUR;1
321154;2005;STRTUR;6
321154;2006;STRTUR;5
321154;2007;STRTUR;5
321154;2008;STRTUR;5
321154;2009;STRTUR;4
321154;2010;STRTUR;5
321154;2012;STRTUR;6
321154;2013;STRTUR;1
321154;2014;STRTUR;6
321154;2015;STRTUR;2
321407;2002;STRTUR;6
321407;2003;STRTUR;1
321407;2004;STRTUR;5
321407;2005;STRTUR;8
330150;2002;STRTUR;1
330150;2003;STRTUR;1
330150;2004;STRTUR;0
330150;2005;STRTUR;0
330150;2006;STRTUR;0
330150;2007;STRTUR;0
330150;2008;STRTUR;0
330257;2003;STRTUR;6
330257;2004;STRTUR;5
330257;2005;STRTUR;2
330257;2006;STRTUR;2
330257;2007;STRTUR;0
330257;2008;STRTUR;3
330257;2009;STRTUR;5
330257;2010;STRTUR;1
330257;2011;STRTUR;0
330421;2012;STRTUR;1
330421;2013;STRTUR;1
330495;2013;STRTUR;3
330495;2014;STRTUR;0
330495;2015;STRTUR;0
330495;2016;STRTUR;0
330495;2017;STRTUR;0
330495;2018;STRTUR;0
330638;2018;STRTUR;5
330706;2004;STRTUR;2
330706;2005;STRTUR;2
330706;2006;STRTUR;1
330706;2007;STRTUR;1
330706;2008;STRTUR;1
330706;2009;STRTUR;2
330706;2010;STRTUR;3
330718;2010;STRTUR;0
330741;2012;STRTUR;0
330741;2013;STRTUR;1
331204;2002;STRTUR;0
331204;2003;STRTUR;0
331204;2004;STRTUR;0
331204;2005;STRTUR;0
331204;2006;STRTUR;0
331204;2007;STRTUR;0
331204;2008;STRTUR;0
331204;2009;STRTUR;0
331204;2010;STRTUR;0
331204;2011;STRTUR;0
331204;2012;STRTUR;0
331204;2014;STRTUR;0
331206;2004;STRTUR;0
331206;2005;STRTUR;0
331206;2006;STRTUR;0
331206;2007;STRTUR;0
331206;2008;STRTUR;0
331206;2009;STRTUR;0
331206;2010;STRTUR;0
331206;2011;STRTUR;0
331206;2012;STRTUR;0
331206;2014;STRTUR;0
331212;2004;STRTUR;0
331212;2005;STRTUR;4
331212;2006;STRTUR;3
331313;2002;STRTUR;0
331313;2003;STRTUR;0
331313;2004;STRTUR;0
331313;2005;STRTUR;0
331313;2006;STRTUR;0
331313;2007;STRTUR;0
331313;2008;STRTUR;0
331332;2002;STRTUR;0
331332;2003;STRTUR;0
331332;2004;STRTUR;0
331332;2005;STRTUR;2
331346;2006;STRTUR;0
331346;2007;STRTUR;0
331346;2008;STRTUR;0
331358;2004;STRTUR;1
331369;2002;STRTUR;0
331369;2003;STRTUR;0
331369;2004;STRTUR;0
331369;2005;STRTUR;0
331369;2006;STRTUR;1
331369;2007;STRTUR;0
331369;2008;STRTUR;0
331369;2009;STRTUR;0
331422;2008;STRTUR;0
331422;2009;STRTUR;0
331422;2010;STRTUR;0
331422;2011;STRTUR;1
331422;2012;STRTUR;0
331422;2013;STRTUR;0
331422;2014;STRTUR;0
331422;2015;STRTUR;0
331422;2016;STRTUR;0
331422;2017;STRTUR;0
331422;2018;STRTUR;0
331432;2005;STRTUR;3
331432;2006;STRTUR;1
331435;2005;STRTUR;0
331435;2006;STRTUR;0
331435;2008;STRTUR;1
331435;2009;STRTUR;1
331435;2011;STRTUR;0
331435;2013;STRTUR;1
331435;2014;STRTUR;2
331435;2015;STRTUR;0
331435;2016;STRTUR;1
331435;2017;STRTUR;0
331464;2009;STRTUR;3
331464;2010;STRTUR;5
331464;2011;STRTUR;3
331464;2012;STRTUR;2
331508;2002;STRTUR;3
331508;2003;STRTUR;2
331508;2004;STRTUR;1
331508;2005;STRTUR;0
331572;2002;STRTUR;0
331572;2003;STRTUR;1
331572;2004;STRTUR;2
331572;2005;STRTUR;3
331572;2006;STRTUR;1
331572;2007;STRTUR;4
331588;2003;STRTUR;0
331588;2004;STRTUR;0
331588;2005;STRTUR;0
331588;2007;STRTUR;0
331634;2002;STRTUR;7
331634;2003;STRTUR;3
331634;2004;STRTUR;7
331634;2005;STRTUR;5
331634;2006;STRTUR;3
331634;2007;STRTUR;4
331634;2008;STRTUR;0
331634;2009;STRTUR;0
331634;2010;STRTUR;1
331634;2011;STRTUR;7
331667;2006;STRTUR;0
331667;2007;STRTUR;0
331667;2008;STRTUR;0
331667;2009;STRTUR;0
331667;2010;STRTUR;0
331667;2011;STRTUR;0
331667;2012;STRTUR;0
331667;2013;STRTUR;0
331668;2009;STRTUR;0
331670;2014;STRTUR;0
331670;2015;STRTUR;0
331670;2016;STRTUR;0
331717;2004;STRTUR;0
331717;2006;STRTUR;0
331717;2008;STRTUR;0
331806;2008;STRTUR;0
331806;2009;STRTUR;1
331825;2010;STRTUR;0
331825;2011;STRTUR;0
331825;2012;STRTUR;0
331825;2013;STRTUR;0
331825;2014;STRTUR;0
331825;2015;STRTUR;0
331825;2016;STRTUR;0
331855;2008;STRTUR;0
331855;2009;STRTUR;4
331864;2002;STRTUR;4
331864;2003;STRTUR;5
331864;2004;STRTUR;2
331864;2005;STRTUR;1
331864;2006;STRTUR;3
331864;2007;STRTUR;3
331864;2008;STRTUR;3
331864;2009;STRTUR;0
331864;2010;STRTUR;1
