"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antped"	"Antsor"	"Aposyl"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eumbor"	"Eupcha"	"Euptyr"	"Grycam"	"Hypsav"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipmad"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Pteger"	"Ptehey"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir90-2007-Pass2-Tron6-Chiro_1_00074_971"	"noise"	0	5	13	0.892	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.022	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.142	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.33	0	0.006	0	0	0.034	0.02	0.01	0.112	0.018	0.008	0	0.004	0.022	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.012	0.02	0.002	0.022	0	0.098	0	0	0	0.002	0	0	0	"noise"	0.33	0.404621801159359	""	""	6	4874.971	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00079_970"	"noise"	0	4.2	12	0.876	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.03	0	0	0.004	0	0	0	0.002	0	0	0	0	0	0	0.002	0	0.136	0	0.016	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0.002	0.322	0	0.006	0.002	0	0.04	0.016	0.008	0.116	0.022	0.006	0	0.004	0.018	0.002	0	0.008	0	0.004	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.016	0.02	0.004	0.016	0	0.094	0	0	0	0.002	0	0	0	"noise"	0.322	0.993224963474113	""	""	6	4879.97	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00084_968"	"noise"	0	5	16	0.92	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.018	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.154	0.002	0.008	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.328	0	0.006	0	0	0.036	0.028	0.01	0.114	0.012	0.01	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0.038	0.01	0.02	0.002	0.022	0	0.09	0	0.004	0	0.002	0	0	0	"noise"	0.328	0.222665179204213	""	""	6	4884.968	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00089_966"	"noise"	0	5	12	0.928	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.022	0.002	0	0.004	0	0	0	0.002	0	0	0	0	0	0	0	0	0.148	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.318	0	0.006	0	0	0.034	0.036	0.01	0.11	0.02	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.038	0.012	0.02	0.004	0.02	0	0.092	0	0	0	0.002	0	0	0	"noise"	0.318	0.497495811873527	""	""	6	4889.966	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00094_964"	"noise"	0	5	15	0.91	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.002	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.328	0	0.006	0	0	0.036	0.026	0.01	0.112	0.014	0.01	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.038	0.01	0.02	0.002	0.024	0	0.092	0	0	0	0.002	0	0	0	"noise"	0.328	0.521075169414334	""	""	6	4894.964	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00099_962"	"noise"	0	5	14	0.9	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.002	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.146	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.328	0	0.006	0	0	0.036	0.022	0.01	0.112	0.016	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.012	0.02	0.002	0.028	0	0.094	0	0	0	0.002	0	0	0	"noise"	0.328	0.53857707047404	""	""	6	4899.962	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00104_960"	"noise"	0	5	15	0.864	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0.002	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.332	0	0.006	0.002	0	0.038	0.02	0.01	0.118	0.014	0.01	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.01	0.02	0.002	0.022	0	0.09	0	0	0	0.002	0	0	0	"noise"	0.332	0.0986508694705533	""	""	6	4904.96	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00109_958"	"noise"	0	5	14	0.846	"Tetvir"	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.326	0	0.006	0.002	0	0.038	0.02	0.01	0.12	0.016	0.008	0	0.004	0.026	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.044	0.012	0.02	0.002	0.02	0	0.086	0	0	0	0.002	0	0	0	"noise"	0.326	0.551586776596314	""	""	6	4909.958	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00114_956"	"noise"	0	5	12	0.9	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.004	0	0	0	0.002	0	0	0	0	0	0	0	0	0.144	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.322	0	0.006	0	0	0.034	0.02	0.01	0.11	0.02	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.012	0.02	0.004	0.026	0	0.1	0	0	0	0.002	0	0	0	"noise"	0.322	0.999486027991774	""	""	6	4914.956	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00119_954"	"noise"	0	5	13	0.922	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.002	0	0.004	0	0	0	0.002	0	0	0	0	0	0	0	0	0.15	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.328	0	0.006	0	0	0.034	0.026	0.01	0.112	0.018	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.038	0.012	0.02	0.002	0.02	0	0.094	0	0	0	0.002	0	0	0	"noise"	0.328	0.583625088576664	""	""	6	4919.954	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00124_952"	"noise"	0	5	12	0.874	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.138	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.33	0	0.006	0	0	0.036	0.018	0.01	0.114	0.02	0.008	0	0.004	0.018	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.012	0.02	0.004	0.02	0	0.1	0	0	0	0.002	0	0	0	"noise"	0.33	0.47733270417646	""	""	6	4924.952	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00129_950"	"noise"	0	5	13	0.856	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.022	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.14	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.33	0	0.006	0.002	0	0.036	0.018	0.01	0.12	0.018	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.012	0.02	0.002	0.02	0	0.092	0	0	0	0.002	0	0	0	"noise"	0.33	0.999999125604858	""	""	6	4929.95	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00134_949"	"noise"	0	5	12	0.876	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.14	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.33	0	0.006	0	0	0.036	0.018	0.01	0.112	0.02	0.008	0	0.004	0.018	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.012	0.02	0.004	0.02	0	0.1	0	0	0	0.002	0	0	0	"noise"	0.33	0.454957981455747	""	""	6	4934.949	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00139_947"	"noise"	0	5	11	0.892	""	""	""	""	""	"58178283460bba000e523917"	0.008	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0.004	0	0	0	0	0	0	0	0	0.14	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.324	0	0.006	0	0	0.034	0.02	0.01	0.11	0.02	0.008	0	0.004	0.022	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.012	0.02	0.004	0.022	0	0.102	0	0	0	0.002	0	0	0	"noise"	0.324	0.374121349185335	""	""	6	4939.947	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00144_945"	"noise"	1.8	5	15	0.716	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0.11	0	0.024	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0.002	0.322	0	0.01	0.008	0	0.046	0.018	0.008	0.136	0.016	0.008	0	0	0.044	0.002	0	0.008	0	0.004	0	0	0.004	0	0	0	0	0	0	0	0	0	0.04	0.01	0.02	0.004	0.012	0	0.076	0	0	0	0.002	0	0	0	"noise"	0.322	0.834580272082242	""	""	6	4944.945	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00149_943"	"noise"	0.1	5	16	0.684	""	""	""	""	""	"58178283460bba000e523917"	0.012	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.016	0.002	0	0.006	0	0	0	0	0.002	0	0	0	0	0	0	0	0.13	0	0.01	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.282	0	0.01	0.008	0	0.048	0.018	0.008	0.16	0.012	0.008	0	0	0.042	0.002	0	0.004	0	0.006	0	0	0.006	0	0	0	0	0.002	0	0	0	0	0.042	0.01	0.02	0.004	0.016	0	0.078	0	0.004	0	0.002	0	0	0	"noise"	0.282	0.999968697004481	""	""	6	4949.943	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00154_941"	"noise"	0.1	5	13	0.862	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.14	0	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.326	0	0.006	0.002	0	0.036	0.016	0.008	0.126	0.018	0.006	0	0.004	0.022	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.044	0.014	0.02	0.002	0.02	0	0.09	0	0	0	0.002	0	0	0	"noise"	0.326	0.909834309707705	""	""	6	4954.941	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00159_939"	"noise"	0	5	11	0.864	""	""	""	""	""	"58178283460bba000e523917"	0.008	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0.004	0	0	0	0	0	0	0	0	0.136	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.326	0	0.006	0.002	0	0.036	0.018	0.01	0.116	0.02	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.012	0.02	0.004	0.02	0	0.098	0	0	0	0.002	0	0	0	"noise"	0.326	0.805078025552155	""	""	6	4959.939	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00164_937"	"noise"	0	5	12	0.884	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.14	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.328	0	0.006	0	0	0.034	0.018	0.01	0.112	0.02	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.012	0.02	0.004	0.02	0	0.102	0	0	0	0.002	0	0	0	"noise"	0.328	0.841444840737078	""	""	6	4964.937	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00169_935"	"noise"	0.3	5	14	0.856	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.138	0	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.324	0	0.006	0.002	0	0.038	0.018	0.008	0.13	0.016	0.006	0	0.004	0.024	0.002	0	0.008	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.016	0.02	0.002	0.02	0	0.082	0	0	0	0.002	0	0	0	"noise"	0.324	0.967133421889749	""	""	6	4969.935	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00174_933"	"noise"	0	5	14	0.868	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.332	0	0.006	0.002	0	0.038	0.02	0.01	0.118	0.016	0.008	0	0.004	0.018	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.012	0.02	0.002	0.022	0	0.092	0	0	0	0.002	0	0	0	"noise"	0.332	0.163921537648514	""	""	6	4974.933	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00179_931"	"noise"	0.2	5	14	0.786	"Tetvir"	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.134	0	0.016	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.308	0	0.006	0.002	0	0.044	0.02	0.008	0.136	0.016	0.006	0	0.004	0.036	0.002	0	0.008	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.044	0.014	0.02	0.002	0.016	0	0.078	0	0	0	0.002	0	0	0	"noise"	0.308	0.947915430304703	""	""	6	4979.931	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00184_930"	"noise"	0	5	17	0.684	""	""	""	""	""	"58178283460bba000e523917"	0.012	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.002	0	0.006	0	0	0	0	0.002	0	0	0	0	0	0	0	0.128	0	0.008	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.29	0	0.01	0.008	0	0.048	0.02	0.01	0.152	0.01	0.01	0	0	0.04	0.002	0	0.004	0	0.006	0	0	0.006	0	0	0	0	0.002	0	0	0	0	0.04	0.008	0.02	0.004	0.016	0	0.08	0	0.004	0	0.002	0	0	0	"noise"	0.29	0.999914889776966	""	""	6	4984.93	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00189_928"	"noise"	0.3	5	16	0.83	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.026	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.314	0	0.006	0.002	0	0.04	0.018	0.008	0.132	0.012	0.008	0	0.004	0.03	0.002	0	0.008	0	0.006	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0.044	0.014	0.02	0.002	0.018	0	0.078	0	0.004	0	0.002	0	0	0	"noise"	0.314	0.98723242148332	""	""	6	4989.928	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00194_926"	"noise"	0	5	16	0.89	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.146	0.002	0.008	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.33	0	0.006	0	0	0.036	0.02	0.01	0.116	0.012	0.01	0	0.004	0.022	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0.04	0.01	0.02	0.002	0.024	0	0.094	0	0.004	0	0.002	0	0	0	"noise"	0.33	0.987855862227744	""	""	6	4994.926	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00199_924"	"noise"	0.2	5	17	0.71	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0.126	0	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.296	0	0.01	0.006	0	0.046	0.018	0.008	0.158	0.01	0.008	0	0	0.044	0.002	0	0.006	0	0.006	0	0	0.004	0	0	0	0	0.002	0	0	0	0	0.042	0.01	0.02	0.004	0.016	0	0.076	0	0.004	0	0.002	0	0	0	"noise"	0.296	0.236367309687569	""	""	6	4999.924	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00204_922"	"noise"	0	5	16	0.808	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.026	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0.002	0.008	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.316	0	0.006	0.002	0	0.04	0.022	0.01	0.126	0.012	0.01	0	0.006	0.028	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0.044	0.01	0.02	0.002	0.016	0	0.084	0	0.004	0	0.002	0	0	0	"noise"	0.316	0.999555038109306	""	""	6	5004.922	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00209_920"	"noise"	0	5	15	0.674	""	""	""	""	""	"58178283460bba000e523917"	0.012	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.016	0.002	0	0.006	0	0	0	0	0.002	0	0	0	0	0	0	0	0.124	0.002	0.018	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.29	0	0.01	0.008	0	0.046	0.02	0.01	0.154	0.012	0.01	0	0	0.04	0.002	0	0.004	0	0.006	0	0	0.008	0	0	0	0	0	0	0	0	0	0.04	0.008	0.02	0.004	0.016	0	0.078	0	0	0	0.002	0	0	0	"noise"	0.29	0.899242070736602	""	""	6	5009.92	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00214_918"	"noise"	0	5	13	0.792	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.142	0.002	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.312	0	0.006	0.002	0	0.038	0.02	0.01	0.126	0.02	0.008	0	0.004	0.028	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.044	0.012	0.02	0.002	0.016	0	0.086	0	0	0	0.002	0	0	0	"noise"	0.312	0.999251186406651	""	""	6	5014.918	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00219_916"	"noise"	0	5	14	0.84	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.326	0	0.006	0.002	0	0.038	0.02	0.01	0.12	0.016	0.008	0	0.004	0.026	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.044	0.012	0.02	0.002	0.02	0	0.086	0	0	0	0.002	0	0	0	"noise"	0.326	0.524382282504866	""	""	6	5019.916	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00224_914"	"noise"	0	5	13	0.86	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.022	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.14	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.332	0	0.006	0.002	0	0.036	0.018	0.01	0.118	0.018	0.008	0	0.004	0.02	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.012	0.02	0.002	0.02	0	0.092	0	0	0	0.002	0	0	0	"noise"	0.332	0.999448450732457	""	""	6	5024.914	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00229_912"	"noise"	0.4	5	16	0.692	""	""	""	""	""	"58178283460bba000e523917"	0.012	0	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.016	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0.118	0	0.016	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.294	0	0.01	0.008	0	0.046	0.018	0.008	0.164	0.012	0.008	0	0	0.042	0.002	0	0.006	0	0.006	0	0	0.004	0	0	0	0	0.002	0	0	0	0	0.042	0.012	0.02	0.004	0.014	0	0.076	0	0.004	0	0.002	0	0	0	"noise"	0.294	0.988923907290884	""	""	6	5029.912	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00234_910"	"noise"	0	5	15	0.892	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.146	0.002	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.33	0	0.006	0	0	0.036	0.022	0.01	0.112	0.014	0.01	0	0.004	0.022	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.04	0.01	0.02	0.002	0.024	0	0.094	0	0	0	0.002	0	0	0	"noise"	0.33	0.999999999823171	""	""	6	5034.91	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00239_909"	"noise"	0	5	14	0.85	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.02	0.002	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0.002	0.012	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.326	0	0.006	0.002	0	0.038	0.02	0.01	0.122	0.016	0.008	0	0.004	0.024	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.042	0.012	0.02	0.002	0.02	0	0.088	0	0	0	0.002	0	0	0	"noise"	0.326	0.997549835935067	""	""	6	5039.909	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00244_907"	"noise"	0	5	13	0.83	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.024	0	0	0.006	0	0	0	0.002	0	0	0	0	0	0	0	0	0.142	0.002	0.014	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.32	0	0.006	0.002	0	0.036	0.018	0.01	0.126	0.018	0.008	0	0.004	0.026	0.002	0	0.006	0	0.006	0	0	0.002	0	0	0	0	0	0	0	0	0	0.044	0.012	0.02	0.002	0.018	0	0.084	0	0	0	0.002	0	0	0	"noise"	0.32	0.945888108167225	""	""	6	5044.907	"noise"	0
"Cir90-2007-Pass2-Tron6-Chiro_1_00249_905"	"noise"	0.2	5	15	0.734	""	""	""	""	""	"58178283460bba000e523917"	0.01	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.018	0	0	0.004	0	0	0	0	0.002	0	0	0	0	0	0	0	0.136	0	0.022	0	0	0	0	0	0	0.002	0	0	0	0	0.022	0	0.3	0	0.008	0.006	0	0.044	0.016	0.008	0.144	0.014	0.008	0	0	0.042	0.002	0	0.008	0	0.006	0	0	0.004	0	0	0	0	0	0	0	0	0	0.042	0.01	0.02	0.004	0.016	0	0.076	0	0	0	0.002	0	0	0	"noise"	0.3	0.997824362811954	""	""	6	5049.905	"noise"	0
