"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Car291547-2017-Pass1-Z1-017329_0_20170610_062241_792"	"noise"	0.6	3.1	23	0.706	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.004	0.002	0	0.002	0	0.006	0	0.026	0.01	0	0.012	0	0	0	0	0	0.002	0	0.006	0	0.03	0	0.018	0	0.002	0	0	0	0	0	0.004	0.002	0	0.002	0.014	0.576	0.002	0.006	0.004	0	0.004	0.014	0	0.038	0.05	0	0.002	0.03	0.002	0.004	0	0	0.002	0	0.004	0.002	0.004	0	0	0	0	0	0.002	0.002	0.006	0.004	0.006	0	0.012	0	0	0	0.05	0	0.004	0	0	0	0	0	0	"noise"	0.576	0.946000791636758	""	""	"09/06/2017"	1497068561.792	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062249_909"	"noise"	0.5	2.7	23	0.422	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.004	0	0.006	0	0.044	0.01	0	0.01	0	0.002	0	0	0	0.002	0	0.002	0	0.012	0	0.036	0	0.002	0	0	0	0	0	0.002	0	0	0.002	0.012	0.576	0.004	0.01	0.006	0	0.004	0.012	0	0.04	0.042	0	0.002	0.014	0.002	0.004	0.002	0	0.002	0	0.006	0	0.004	0	0	0	0	0	0.002	0	0.004	0.006	0.012	0	0.004	0	0	0	0.052	0.002	0.008	0	0	0	0	0.002	0	"noise"	0.576	0.946000791636758	""	""	"09/06/2017"	1497068569.909	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062256_465"	"noise"	0	5	31	0.618	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.034	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.01	0	0	0.002	0	0.002	0.006	0.004	0.01	0	0.018	0.014	0	0.004	0	0	0	0	0	0.002	0.002	0.034	0	0.016	0	0.028	0	0.006	0	0	0.002	0.002	0	0.006	0.002	0	0.004	0.006	0.532	0.002	0.006	0.002	0	0.006	0.008	0.002	0.028	0.024	0	0.006	0.026	0.01	0	0.002	0	0.002	0	0.002	0	0.002	0.002	0	0	0	0	0.004	0	0.006	0.002	0.012	0	0.004	0.004	0	0	0.088	0	0.002	0	0	0	0	0	0	"noise"	0.532	0.916505290907173	""	""	"09/06/2017"	1497068576.465	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062310_886"	"noise"	0.3	1.3	23	0.458	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.004	0.002	0.006	0.004	0.034	0.01	0	0.008	0	0.002	0	0	0	0.002	0	0.004	0	0.012	0	0.032	0	0.002	0	0	0	0	0	0	0	0	0.002	0.01	0.604	0.002	0.004	0.006	0	0.002	0.014	0	0.034	0.046	0	0.002	0.014	0.002	0.006	0.002	0	0.002	0	0.006	0.008	0.004	0	0	0	0	0	0.002	0	0.004	0.004	0.01	0	0.004	0	0	0	0.044	0	0.008	0	0	0	0	0.002	0	"noise"	0.604	0.959330893386479	""	""	"09/06/2017"	1497068590.886	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062316_498"	"noise"	0	5	10	0.616	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.038	0	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.008	0.002	0.002	0	0.022	0.01	0	0.004	0	0	0	0	0	0.002	0.002	0.026	0.004	0.03	0	0.01	0	0	0	0	0	0.002	0	0.002	0.002	0	0.002	0.004	0.568	0.002	0.002	0.006	0	0.002	0.004	0.002	0.028	0.054	0	0.006	0.026	0.006	0	0	0	0.004	0	0.002	0	0	0	0	0.002	0	0	0.006	0	0.002	0.002	0.006	0	0.02	0.002	0	0	0.07	0	0	0	0	0	0	0	0	"noise"	0.568	0.941490544891387	""	""	"09/06/2017"	1497068596.498	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062321_498"	"noise"	0	4	23	0.618	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0.002	0.008	0	0.02	0.008	0	0.012	0	0	0	0	0	0.002	0	0.01	0	0.022	0	0.016	0	0.002	0	0	0	0.002	0	0.002	0.002	0	0.002	0.008	0.612	0.002	0.006	0.006	0	0.006	0.014	0	0.036	0.034	0	0.002	0.012	0.006	0.004	0.002	0	0	0	0.006	0.002	0.006	0	0	0	0	0	0.004	0	0.006	0.004	0.004	0	0.006	0	0	0	0.056	0	0.006	0	0	0	0	0	0	"noise"	0.612	0.962520649187595	""	""	"09/06/2017"	1497068601.498	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062326_498"	"noise"	0.5	2.8	9	0.692	"Tetvir"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.006	0	0.002	0	0.038	0.014	0	0.004	0	0	0	0	0	0.002	0.002	0.008	0.002	0.036	0	0.01	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.01	0.564	0.002	0.002	0.004	0	0.002	0.006	0	0.032	0.086	0	0.006	0.016	0.002	0.002	0	0	0.002	0	0.002	0.002	0	0	0	0	0	0	0.002	0	0	0.002	0.002	0	0.034	0	0	0	0.056	0	0	0	0	0	0	0	0	"noise"	0.564	0.93910503851736	""	""	"09/06/2017"	1497068606.498	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062332_731"	"noise"	0	5	15	0.698	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.042	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.002	0.002	0	0.002	0	0.024	0.01	0	0.008	0	0	0	0	0	0.002	0	0.026	0	0.052	0	0.01	0	0	0.002	0	0	0.002	0	0.004	0.002	0	0.004	0.006	0.536	0.002	0.002	0.004	0	0.002	0.008	0.002	0.03	0.06	0	0.002	0.038	0.004	0	0.002	0	0.002	0	0.004	0	0.002	0	0	0	0	0	0.008	0	0.006	0.002	0.006	0	0.01	0.002	0	0	0.06	0	0	0	0	0	0	0	0	"noise"	0.536	0.919700421398289	""	""	"09/06/2017"	1497068612.731	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062337_731"	"noise"	0.3	0.4	71	0.674	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0.008	0	0	0.004	0	0.002	0	0.004	0.002	0	0.01	0.008	0	0	0	0.004	0	0	0	0	0.004	0.016	0	0	0	0.002	0	0.01	0.032	0	0.002	0.006	0	0.008	0.014	0	0.016	0.032	0.558	0.006	0.002	0	0	0	0	0.006	0.02	0.018	0.012	0.002	0.036	0	0	0	0	0.002	0	0.006	0.006	0	0	0	0	0	0	0.004	0.004	0.016	0.006	0.03	0.012	0.006	0.01	0	0	0.04	0	0	0	0	0	0	0	0	"noise"	0.558	0.935355783859777	""	""	"09/06/2017"	1497068617.731	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062340_007"	"noise"	0.2	5	50	0.51	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0.012	0	0	0.014	0	0.002	0	0.004	0.002	0	0.008	0.008	0	0	0	0.002	0	0	0	0	0.004	0.02	0	0.004	0	0.002	0	0.022	0.026	0	0.004	0.006	0	0.014	0.012	0	0.036	0.02	0.492	0.006	0.002	0	0	0.006	0.004	0.006	0.028	0.006	0.014	0.002	0.024	0.004	0.002	0.002	0	0	0	0.002	0	0.002	0	0.004	0	0	0	0.004	0.004	0.02	0.01	0.014	0.012	0	0.008	0	0	0.076	0	0	0	0.002	0	0	0.006	0	"noise"	0.492	0.877696389290476	""	""	"09/06/2017"	1497068620.007	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062340_007"	"Tetvir"	0	4.5	13	0.702	"noise"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0.004	0.004	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0.018	0	0	0.002	0.006	0.004	0	0	0.002	0	0	0	0	0	0	0.002	0.008	0.016	0.006	0	0.002	0.004	0.01	0	0	0	0.006	0	0.002	0	0	0	0	0.156	0	0	0	0	0.002	0.004	0.014	0.102	0.088	0.002	0.004	0	0	0	0.002	0	0.004	0	0.002	0	0	0	0	0	0	0	0	0	0	0.004	0.01	0	0.006	0	0.01	0	0.454	0	0	0	0.002	0	0	0	0	"Tetvir"	0.454	0.756888779989069	""	""	"09/06/2017"	1497068620.007	"Tetvir"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062345_007"	"noise"	1.1	1.6	30	0.648	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.01	0	0	0.002	0	0.004	0.004	0.004	0.008	0	0.032	0.014	0	0.004	0	0.002	0	0	0	0.002	0.004	0.014	0	0.01	0	0.03	0	0.008	0	0	0	0	0	0.004	0.002	0	0.004	0.01	0.602	0.002	0.004	0.002	0	0	0.002	0	0.03	0.034	0	0.004	0.018	0.006	0.002	0.002	0	0.004	0	0.002	0.004	0.002	0.002	0	0	0	0	0.002	0	0.004	0.002	0.014	0	0.002	0.004	0	0	0.052	0	0.002	0	0	0	0	0	0	"noise"	0.602	0.958493700615446	""	""	"09/06/2017"	1497068625.007	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062350_705"	"noise"	0.5	3.2	14	0.49	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.002	0.002	0.002	0.004	0	0.034	0.01	0	0.004	0	0	0	0	0	0.002	0	0.006	0	0.036	0	0.014	0	0	0	0	0	0	0	0.002	0.004	0	0.002	0.008	0.626	0.002	0.004	0.002	0	0.002	0.006	0	0.032	0.066	0	0.004	0.008	0.002	0.004	0.002	0	0.006	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0.002	0.002	0.006	0	0.01	0	0	0	0.044	0	0	0	0	0	0	0	0	"noise"	0.626	0.967532581605251	""	""	"09/06/2017"	1497068630.705	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062357_112"	"noise"	1.5	3.5	48	0.688	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0.008	0	0	0.006	0	0.002	0	0.002	0	0	0.01	0.014	0	0	0	0.004	0	0	0	0	0.002	0.024	0	0	0	0.002	0.002	0.022	0.024	0	0.002	0.006	0	0.012	0.01	0.002	0.026	0.044	0.514	0.006	0	0	0	0.002	0	0.004	0.03	0.018	0.014	0	0.032	0	0	0	0	0.002	0	0.004	0.004	0	0	0	0	0	0	0.006	0.002	0.016	0.01	0.016	0.014	0.004	0.01	0	0	0.052	0	0	0	0	0	0	0.002	0	"noise"	0.514	0.900656365097607	""	""	"09/06/2017"	1497068637.112	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062403_854"	"noise"	0	2.4	10	0.632	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0.002	0.006	0.002	0.004	0	0.032	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.01	0.002	0.028	0	0.01	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.008	0.612	0.002	0.002	0.004	0	0.002	0.002	0	0.032	0.068	0	0.006	0.01	0.004	0.002	0	0	0.004	0	0.002	0.002	0.002	0	0	0	0	0	0.002	0	0	0.002	0.002	0	0.024	0	0	0	0.052	0	0.002	0	0	0	0	0	0	"noise"	0.612	0.962520649187595	""	""	"09/06/2017"	1497068643.854	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062410_471"	"noise"	0	3.6	18	0.648	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.002	0	0.004	0.002	0.002	0	0.026	0.008	0	0.012	0	0	0	0	0	0.002	0	0.006	0	0.024	0	0.014	0	0	0	0	0	0.002	0	0.004	0.002	0	0.002	0.006	0.618	0.002	0.004	0.004	0	0.004	0.014	0	0.042	0.04	0	0.002	0.02	0.006	0.004	0.002	0	0.004	0	0.006	0.002	0.004	0	0	0	0	0	0.004	0	0.006	0.004	0.002	0	0.006	0	0	0	0.044	0	0.004	0	0	0	0	0	0	"noise"	0.618	0.964753756704659	""	""	"09/06/2017"	1497068650.471	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062418_792"	"noise"	0.6	4.1	10	0.696	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.006	0	0.002	0	0.028	0.014	0	0.004	0	0	0	0	0	0.002	0.002	0.006	0.002	0.044	0	0.008	0	0	0	0	0	0.002	0	0.004	0.002	0	0.004	0.006	0.57	0.002	0.002	0.004	0	0.002	0.006	0	0.028	0.082	0	0.006	0.018	0.004	0.002	0	0	0.004	0	0.002	0.002	0	0	0	0	0	0	0.002	0	0.004	0.002	0.004	0	0.026	0	0	0	0.058	0	0	0	0	0	0	0	0	"noise"	0.57	0.942650175396415	""	""	"09/06/2017"	1497068658.792	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062423_792"	"noise"	0.2	5	25	0.656	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.044	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0.004	0.002	0.004	0.004	0.006	0	0.024	0.008	0	0.012	0	0	0	0	0	0.004	0	0.02	0	0.02	0	0.022	0	0.002	0	0	0	0.002	0	0.004	0.002	0	0.002	0.008	0.548	0.002	0.008	0.006	0	0.004	0.01	0	0.044	0.03	0	0.002	0.028	0.006	0.002	0.002	0	0.002	0	0.004	0	0.002	0	0	0	0	0	0.004	0	0.006	0.002	0.002	0	0.006	0.002	0	0	0.072	0	0.004	0	0	0	0	0	0	"noise"	0.548	0.928626551400356	""	""	"09/06/2017"	1497068663.792	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062428_792"	"noise"	0	2.3	9	0.478	"Tetvir"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.006	0.002	0.004	0.002	0.042	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.008	0	0.028	0	0.014	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.008	0.61	0.002	0.004	0.004	0	0.002	0.002	0.002	0.026	0.068	0	0.006	0.008	0.002	0.004	0	0	0.002	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0	0.002	0.006	0	0.022	0	0	0	0.048	0	0	0	0	0	0	0	0	"noise"	0.61	0.961746500736831	""	""	"09/06/2017"	1497068668.792	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062434_407"	"noise"	0.3	5	73	0.744	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.01	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0.016	0	0	0.006	0	0	0	0.002	0.004	0	0.008	0.014	0	0	0	0.002	0	0	0	0	0.002	0.016	0	0	0	0.002	0	0.014	0.028	0	0.002	0.004	0	0.014	0.016	0	0.018	0.022	0.49	0.006	0.002	0	0	0.002	0.002	0.004	0.022	0.016	0.018	0.004	0.046	0.01	0	0	0	0	0	0.002	0.004	0.002	0	0	0	0	0	0.008	0.008	0.026	0.006	0.022	0.014	0.008	0.01	0	0	0.064	0	0	0	0	0	0	0	0	"noise"	0.49	0.875396982031067	""	""	"09/06/2017"	1497068674.407	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062439_407"	"noise"	0	5	60	0.776	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.01	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0.016	0	0	0.004	0	0	0.002	0.002	0.002	0	0.01	0.014	0	0	0	0.002	0	0	0	0	0.002	0.022	0	0	0	0.002	0	0.014	0.028	0	0.002	0.004	0	0.008	0.016	0	0.018	0.014	0.494	0.004	0.002	0	0	0.002	0.002	0.006	0.016	0.016	0.016	0.004	0.056	0.006	0	0	0	0	0	0.002	0.004	0.002	0	0	0	0	0	0.006	0.006	0.026	0.008	0.018	0.014	0.008	0.012	0	0	0.074	0	0	0	0	0	0	0	0	"noise"	0.494	0.879959182314631	""	""	"09/06/2017"	1497068679.407	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062444_407"	"noise"	0	5	99	0.804	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.006	0	0	0	0	0.002	0	0	0	0	0.002	0	0	0	0.012	0	0	0.004	0	0.004	0	0.002	0.004	0	0.006	0.016	0	0	0	0.002	0	0	0	0	0.002	0.022	0	0	0	0.002	0	0.008	0.014	0	0	0.004	0	0.006	0.01	0	0.018	0.008	0.528	0.002	0.002	0.002	0	0	0.004	0	0.022	0.014	0.018	0.006	0.046	0.01	0	0	0	0	0	0.004	0.004	0.002	0	0	0	0	0	0.022	0.004	0.044	0.004	0.03	0.01	0.004	0.006	0	0	0.058	0	0	0	0	0	0	0	0	"noise"	0.528	0.913195025238351	""	""	"09/06/2017"	1497068684.407	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062449_407"	"noise"	0	5	93	0.72	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.01	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.014	0	0	0.006	0	0.004	0	0.004	0.004	0	0.006	0.014	0	0	0	0.002	0	0	0	0	0.002	0.018	0	0.004	0	0.002	0	0.01	0.024	0	0	0.004	0	0.012	0.014	0	0.018	0.018	0.494	0.004	0.002	0	0	0	0	0	0.024	0.012	0.016	0.008	0.052	0.008	0	0	0	0	0	0.006	0.004	0.002	0	0	0	0	0	0.016	0.004	0.048	0.002	0.022	0.01	0.006	0.006	0	0	0.062	0	0	0	0	0	0	0	0	"noise"	0.494	0.879959182314631	""	""	"09/06/2017"	1497068689.407	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062454_407"	"noise"	0	4.8	38	0.788	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0	0	0	0	0	0.002	0	0	0.002	0.014	0	0	0.006	0	0.01	0	0.002	0.008	0	0.012	0.024	0	0.002	0	0.004	0	0	0	0	0.002	0.036	0	0.008	0	0.016	0	0.008	0.002	0.002	0.002	0.006	0	0.01	0.002	0.002	0.01	0.01	0.482	0.004	0.006	0	0	0.002	0.004	0.006	0.02	0.024	0.008	0.008	0.04	0.012	0	0.002	0	0.002	0	0.002	0.002	0.004	0.002	0	0.002	0	0	0.006	0	0.014	0.002	0.018	0.01	0.002	0.014	0	0	0.076	0	0	0	0	0	0	0.002	0	"noise"	0.482	0.865826008075635	""	""	"09/06/2017"	1497068694.407	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062459_407"	"noise"	0	4.9	47	0.74	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.01	0	0	0.002	0	0	0	0	0	0	0.004	0	0	0	0.01	0	0	0.006	0	0	0.002	0.002	0.002	0	0.01	0.014	0	0	0	0.002	0	0	0	0	0.002	0.022	0	0.002	0	0.002	0	0.022	0.022	0	0.002	0.006	0	0.016	0.008	0.002	0.026	0.028	0.482	0.006	0	0	0	0.002	0	0.004	0.022	0.018	0.014	0.002	0.044	0.006	0	0.002	0	0	0	0.002	0.004	0.002	0	0	0	0	0	0.006	0.004	0.028	0.01	0.01	0.016	0.004	0.012	0	0	0.074	0	0	0	0	0	0	0.002	0	"noise"	0.482	0.865826008075635	""	""	"09/06/2017"	1497068699.407	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062504_407"	"noise"	0	1.6	32	0.688	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.004	0	0	0	0	0	0	0	0.002	0.01	0	0	0.004	0	0.006	0.002	0.004	0.008	0	0.024	0.018	0	0.006	0	0.002	0	0	0	0.002	0.004	0.018	0	0.012	0	0.022	0	0.008	0	0	0.002	0	0	0.006	0.002	0	0.004	0.01	0.56	0.004	0.004	0.002	0	0	0.002	0	0.03	0.046	0.002	0.006	0.028	0.004	0.002	0.002	0	0.004	0	0.002	0.002	0.002	0.002	0	0.002	0	0	0.002	0	0.006	0.002	0.012	0	0.004	0.006	0	0	0.056	0	0	0	0	0	0	0.002	0	"noise"	0.56	0.936628818481167	""	""	"09/06/2017"	1497068704.407	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062506_538"	"noise"	0	4.5	30	0.634	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.032	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.002	0	0.004	0.004	0.004	0.014	0	0.02	0.014	0	0.006	0	0	0	0	0	0.002	0.002	0.024	0	0.016	0	0.028	0	0.006	0	0	0	0.002	0	0.006	0.002	0	0.004	0.008	0.57	0.002	0.006	0.002	0	0.004	0.004	0	0.028	0.026	0	0.004	0.012	0.008	0.002	0.002	0	0.002	0	0.002	0	0.002	0.002	0	0	0	0	0.002	0	0.006	0.002	0.01	0	0.004	0.006	0	0	0.076	0	0.004	0	0	0	0	0	0	"noise"	0.57	0.942650175396415	""	""	"09/06/2017"	1497068706.538	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062515_299"	"noise"	0	1.2	22	0.372	"Phogri, Tetvir"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0.004	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0.004	0	0.004	0	0.006	0	0.046	0.012	0	0.01	0	0.004	0	0	0	0.002	0	0.002	0	0.01	0	0.05	0	0.004	0	0	0	0.002	0	0	0	0	0.004	0.012	0.548	0.004	0.014	0.006	0	0.002	0.01	0	0.034	0.042	0	0.002	0.018	0.002	0.004	0.002	0	0.002	0	0.01	0.002	0.002	0	0	0.002	0	0	0.002	0	0.004	0.006	0.01	0.002	0.004	0	0	0	0.044	0.002	0.008	0	0	0	0	0.002	0	"noise"	0.548	0.928626551400356	""	""	"09/06/2017"	1497068715.299	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062519_565"	"noise"	0	3.6	109	0.73	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.008	0	0	0.004	0	0.002	0	0.002	0.002	0	0.006	0.014	0	0	0	0.004	0	0	0	0	0.004	0.014	0	0.006	0	0.002	0	0.01	0.018	0	0	0.004	0	0.008	0.01	0	0.016	0.016	0.55	0.004	0.002	0.002	0	0	0	0	0.026	0.012	0.016	0.004	0.044	0.014	0	0	0	0.002	0	0.006	0.004	0	0	0	0	0	0	0.016	0.002	0.038	0.002	0.032	0.008	0.004	0.002	0	0	0.05	0	0	0	0	0	0	0	0	"noise"	0.55	0.930022190144254	""	""	"09/06/2017"	1497068719.565	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062528_821"	"noise"	0	4.1	21	0.67	"Tetvir, Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.034	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0	0.004	0	0.022	0.01	0	0.012	0	0	0	0	0	0.002	0	0.008	0	0.022	0	0.016	0	0.002	0	0	0	0.002	0	0.004	0.002	0	0.002	0.01	0.596	0.002	0.006	0.006	0	0.004	0.014	0	0.038	0.04	0	0.002	0.024	0.006	0.004	0	0	0	0	0.006	0.002	0.004	0	0	0	0	0	0.004	0	0.006	0.004	0.002	0	0.01	0	0	0	0.05	0	0.006	0	0	0	0	0	0	"noise"	0.596	0.955882110047985	""	""	"09/06/2017"	1497068728.821	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170610_062533_777"	"noise"	0	0.5	70	0.524	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0.008	0	0	0.004	0	0.004	0	0.004	0	0	0.008	0.012	0	0	0	0.006	0	0	0	0	0.006	0.012	0	0	0	0.002	0	0.014	0.034	0	0.004	0.008	0	0.008	0.022	0	0.018	0.02	0.548	0.006	0	0	0	0	0	0.004	0.032	0.008	0.02	0.004	0.022	0.008	0.002	0	0	0.002	0	0.004	0.006	0	0	0.002	0	0	0	0.004	0.004	0.014	0.01	0.032	0.01	0	0.004	0	0	0.044	0	0	0	0	0	0	0.002	0	"noise"	0.548	0.928626551400356	""	""	"09/06/2017"	1497068733.777	"noise"	0
