"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antped"	"Antsor"	"Aposyl"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eumbor"	"Eupcha"	"Euptyr"	"Grycam"	"Hypsav"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipmad"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Pteger"	"Ptehey"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Cir437-2014-Pass1-Tron7-Chiro_0_00325_000"	"noise"	0	0.1	23	0.494	"Phogri"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.01	0.002	0.004	0	0	0.004	0.008	0.002	0.002	0	0	0	0.01	0	0	0.006	0.002	0.026	0.016	0.002	0.004	0.002	0	0.002	0.002	0.002	0	0	0	0	0	0.002	0	0.04	0	0.002	0	0.002	0	0.008	0	0	0.002	0	0	0.002	0	0	0	0.226	0	0.006	0.014	0	0.05	0.044	0.006	0.07	0.016	0.008	0.004	0.002	0.024	0.006	0.01	0.038	0	0.022	0.008	0.006	0.002	0	0.002	0	0	0.002	0	0	0	0	0.012	0.044	0.004	0	0.05	0.002	0.118	0	0.03	0	0.002	0	0	0.008	"noise"	0.226	0.298302983111785	""	""	7	5925	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00335_000"	"noise"	0.4	0.5	110	0.388	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0.04	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0	0	0	0.032	0	0	0	0.008	0	0.026	0	0	0.008	0	0.002	0.006	0	0.006	0.002	0.284	0	0	0.044	0	0.024	0.026	0.006	0.098	0	0.008	0.014	0.008	0.056	0.014	0	0.03	0	0.006	0.002	0.018	0	0	0.002	0	0	0.002	0	0.038	0	0.018	0.002	0.034	0.002	0.006	0.026	0.002	0.074	0	0.006	0	0.002	0	0	0.006	"noise"	0.284	0.440494368307666	""	""	7	5935	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00340_000"	"noise"	0.1	0.2	147	0.276	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.002	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0.04	0.002	0	0	0.002	0	0	0	0.002	0	0.002	0	0	0	0	0	0.024	0.002	0	0	0.008	0	0.028	0	0	0.006	0	0.002	0.008	0.002	0.01	0.004	0.25	0	0.002	0.05	0	0.022	0.028	0.01	0.1	0.002	0.012	0.012	0.006	0.06	0.016	0	0.028	0	0.006	0.002	0.022	0.002	0	0.002	0	0	0	0	0.036	0	0.018	0.002	0.032	0.002	0.006	0.026	0.002	0.084	0	0.002	0	0.002	0	0	0.006	"noise"	0.25	0.354252694053382	""	""	7	5940	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00345_000"	"noise"	0.2	0.5	204	0.756	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0	0.042	0	0	0.004	0	0	0	0	0.002	0	0	0	0	0	0	0	0.04	0	0	0.002	0.006	0	0.018	0	0	0.006	0	0.002	0.004	0	0.006	0.004	0.286	0	0	0.056	0	0.014	0.03	0.004	0.08	0.002	0.012	0.01	0.004	0.084	0.01	0	0.044	0	0	0.002	0.018	0	0	0.002	0	0	0.002	0	0.02	0	0.018	0.002	0.048	0.002	0.006	0.034	0.002	0.058	0	0.004	0	0	0	0	0.004	"noise"	0.286	0.445737938517867	""	""	7	5945	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00350_000"	"noise"	0	0.4	33	0.748	"Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0.002	0	0	0	0.002	0.004	0	0.002	0	0	0	0.008	0	0	0.008	0.002	0.04	0.008	0.004	0.002	0	0	0.002	0	0.002	0	0	0	0	0	0.004	0.002	0.06	0	0	0.002	0.002	0	0.004	0	0	0.004	0	0	0	0	0.002	0	0.214	0	0.004	0.008	0	0.042	0.046	0.006	0.054	0.008	0.008	0.004	0.006	0.042	0.002	0.004	0.068	0	0.018	0.006	0.002	0	0.002	0.002	0.002	0	0.002	0	0	0	0.002	0.014	0.054	0.002	0	0.084	0	0.098	0	0.016	0	0.002	0	0	0.008	"noise"	0.214	0.272318891340955	""	""	7	5950	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00355_000"	"noise"	0	0.2	184	0.362	"Myonat"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.002	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0.038	0.002	0	0	0.002	0	0	0	0.002	0	0.002	0	0	0	0	0	0.02	0	0	0	0.008	0	0.028	0	0	0.006	0	0.002	0.006	0	0.006	0.004	0.268	0	0	0.052	0	0.024	0.028	0.008	0.102	0	0.01	0.014	0.006	0.062	0.016	0	0.03	0	0.006	0.002	0.026	0	0	0.002	0	0	0.002	0	0.034	0	0.018	0.002	0.038	0.002	0.006	0.026	0.002	0.068	0	0.004	0	0.002	0	0	0.006	"noise"	0.268	0.399115450395434	""	""	7	5955	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00360_000"	"noise"	0.2	0.3	219	0.394	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0.038	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0	0	0	0.028	0	0	0	0.008	0	0.026	0	0	0.008	0	0.002	0.006	0	0.006	0.004	0.278	0	0	0.05	0	0.024	0.026	0.006	0.1	0	0.008	0.014	0.006	0.06	0.014	0	0.03	0	0.006	0.002	0.024	0	0	0.002	0	0	0.002	0	0.034	0	0.016	0.002	0.036	0.002	0.006	0.026	0.002	0.072	0	0.006	0	0.002	0	0	0.006	"noise"	0.278	0.424847609616919	""	""	7	5960	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00365_000"	"noise"	0	0.4	204	0.848	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0	0.042	0	0	0.008	0	0	0	0	0.002	0	0	0	0	0	0	0	0.042	0	0	0.002	0.006	0	0.018	0	0	0.006	0	0.002	0.004	0	0.006	0.004	0.292	0	0	0.048	0	0.012	0.038	0.004	0.074	0	0.01	0.01	0.004	0.078	0.01	0	0.036	0	0	0.004	0.016	0	0	0.002	0	0	0.002	0	0.02	0	0.022	0.004	0.048	0.002	0.006	0.034	0.002	0.066	0	0.004	0	0	0	0	0.004	"noise"	0.292	0.461536679135313	""	""	7	5965	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00365_000"	"MyoGT"	0.3	0.4	32	0.23	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0	0	0.004	0.014	0.002	0	0	0.002	0	0	0.002	0.054	0.012	0	0.002	0.014	0.016	0.02	0.002	0.128	0	0.002	0	0	0.008	0.002	0	0.01	0	0	0.03	0	0.036	0.002	0	0	0.002	0	0	0.004	0	0.016	0	0.012	0.004	0.052	0.012	0.016	0.008	0	0.006	0.02	0.002	0.006	0.014	0.008	0.012	0.008	0.024	0.012	0.002	0.02	0.008	0.026	0.132	0	0.02	0.016	0.02	0.012	0	0.002	0	0	0.002	0	0	0.004	0	0.032	0.006	0	0	0.034	0	0.034	0.002	0.006	0.01	0	0	0	0.008	"Plaalb"	0.132	0.0647524263783046	""	""	7	5965	"Plaalb"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00370_000"	"noise"	0.3	0.4	219	0.49	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0	0.04	0.002	0	0.002	0.002	0	0	0	0.002	0	0	0	0	0	0	0	0.022	0	0	0	0.008	0	0.026	0	0	0.008	0	0.002	0.006	0	0.006	0.004	0.278	0	0	0.052	0	0.024	0.026	0.006	0.11	0	0.008	0.014	0.006	0.062	0.012	0	0.03	0	0.006	0.002	0.024	0	0	0.002	0	0	0.002	0	0.032	0	0.016	0.002	0.042	0.002	0.006	0.028	0.002	0.058	0	0.004	0	0	0	0	0.006	"noise"	0.278	0.424847609616919	""	""	7	5970	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00375_000"	"noise"	0.2	0.5	122	0.794	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0	0.056	0	0	0.002	0	0	0	0	0.004	0	0	0	0	0	0	0	0.04	0	0	0.002	0.006	0	0.018	0	0	0.006	0	0.002	0.004	0	0.008	0.004	0.3	0	0	0.05	0	0.014	0.032	0.004	0.068	0	0.012	0.01	0.006	0.072	0.01	0	0.042	0	0	0.002	0.016	0	0	0.002	0	0	0.002	0	0.02	0	0.018	0.004	0.042	0.002	0.006	0.036	0.002	0.062	0	0.004	0	0	0	0	0.004	"noise"	0.3	0.482716945544824	""	""	7	5975	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00380_000"	"noise"	0	0.5	204	0.708	"Tetvir, Phogri"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.002	0	0.034	0	0	0.006	0	0	0	0	0.002	0	0	0	0	0	0	0	0.028	0	0	0.002	0.008	0	0.018	0	0	0.006	0	0.002	0.004	0	0.006	0.004	0.274	0	0	0.06	0	0.02	0.032	0.004	0.086	0.002	0.006	0.01	0.004	0.086	0.01	0	0.044	0	0	0.004	0.02	0	0	0.002	0	0	0.002	0	0.02	0	0.018	0.002	0.052	0.002	0.006	0.036	0.002	0.066	0	0.002	0	0	0	0	0.004	"noise"	0.274	0.414497494134056	""	""	7	5980	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_0_00385_000"	"noise"	0	0.2	204	0.504	"Phogri, Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.002	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0	0.04	0.002	0	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0.018	0	0	0	0.008	0	0.024	0	0	0.008	0	0.002	0.006	0	0.006	0.004	0.274	0	0	0.056	0	0.024	0.028	0.006	0.108	0	0.008	0.014	0.006	0.066	0.012	0	0.03	0	0.006	0.002	0.026	0	0	0.002	0	0	0.002	0	0.032	0	0.016	0.002	0.044	0.002	0.006	0.028	0.002	0.058	0	0.004	0	0	0	0	0.006	"noise"	0.274	0.414497494134056	""	""	7	5985	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00000_000"	"Tetvir"	0	5	13	0.916	"noise, Testes"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.01	0	0	0	0	0	0	0.002	0.002	0	0	0.002	0	0.006	0	0.04	0.04	0.002	0	0	0.012	0.002	0.004	0.002	0	0.002	0.002	0	0	0	0	0.01	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.096	0	0	0.006	0	0.008	0.016	0.012	0.082	0.004	0.01	0	0	0.006	0.008	0.006	0.006	0	0.012	0.004	0.002	0.002	0	0	0	0	0.002	0	0	0	0.002	0.002	0.038	0.002	0.002	0.018	0.012	0.478	0	0.016	0	0.006	0	0	0	"Tetvir"	0.478	0.801976636063602	""	""	7	5600	"Tetvir"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00000_000"	"noise"	0	5	30	0.866	"Testes"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0	0	0	0	0	0.004	0	0.002	0	0	0.004	0.01	0	0	0.006	0	0.02	0.014	0.004	0.006	0	0	0	0.002	0.004	0	0	0	0	0	0.002	0.002	0.06	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0.002	0	0	0	0.002	0.19	0	0.008	0.002	0	0.058	0.062	0.004	0.062	0.006	0.008	0.004	0	0.036	0.002	0.008	0.042	0	0.014	0.008	0	0	0.002	0.004	0	0	0.002	0	0	0	0.002	0.01	0.042	0.002	0	0.078	0.002	0.168	0	0.016	0	0.002	0	0	0	"noise"	0.19	0.224804628416545	""	""	7	5600	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00005_000"	"Testes"	0.5	1.1	31	0.782	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.01	0	0	0	0.006	0	0	0	0	0	0	0.002	0.038	0	0	0.006	0.002	0.004	0.012	0	0.016	0.002	0	0.002	0	0.006	0	0.008	0.034	0	0.002	0.006	0	0.038	0	0.002	0.002	0.004	0	0	0	0	0	0	0.01	0.004	0.002	0	0.012	0.022	0	0.006	0.012	0	0	0.01	0.006	0.01	0.004	0.01	0	0.002	0.02	0.02	0.018	0.058	0	0.006	0.004	0	0.012	0	0.002	0	0	0	0	0.002	0.002	0	0.002	0.024	0	0	0.468	0	0.028	0	0.006	0	0.006	0.002	0.004	0.004	"Testes"	0.468	0.826621504664252	""	""	7	5605	"Testes"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00005_000"	"noise"	0	5	28	0.892	"Testes"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.014	0	0.002	0	0	0.002	0.002	0	0.002	0	0	0.004	0.008	0	0	0.002	0.002	0.024	0.036	0.004	0.01	0	0	0.002	0.002	0.004	0	0.004	0	0	0	0.002	0.002	0.058	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0.002	0.162	0	0.008	0.006	0	0.028	0.04	0.004	0.06	0.008	0.012	0.004	0	0.024	0.006	0.008	0.036	0	0.014	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.004	0.016	0.046	0.004	0	0.096	0.002	0.182	0	0.014	0	0.002	0	0	0	"Tetvir"	0.182	0.136468417680983	""	""	7	5605	"Tetvir"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00010_000"	"Tetvir"	1.1	5	12	0.89	"noise"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.01	0	0	0	0	0	0	0.002	0.002	0	0	0.002	0	0.006	0	0.04	0.04	0.002	0	0	0.012	0.002	0.006	0.002	0	0.002	0.002	0	0	0	0	0.01	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.092	0	0	0.004	0	0.008	0.016	0.012	0.088	0.004	0.01	0	0	0.006	0.008	0.006	0.008	0	0.012	0.004	0.002	0.002	0	0	0	0	0.002	0	0	0	0	0.002	0.04	0.002	0.002	0.016	0.012	0.474	0	0.016	0	0.008	0	0	0	"Tetvir"	0.474	0.794923302365745	""	""	7	5610	"Tetvir"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00010_000"	"noise"	1.4	5	32	0.83	"Testes"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0.002	0	0	0	0	0.004	0	0.002	0	0	0.002	0.008	0	0	0.006	0	0.034	0.01	0.006	0.006	0.002	0	0	0	0.004	0	0	0	0	0	0.002	0.002	0.072	0	0	0.002	0.002	0	0.004	0	0	0.006	0	0	0	0	0.002	0.002	0.206	0	0.008	0.004	0	0.064	0.06	0.008	0.046	0.006	0.008	0.004	0.002	0.03	0	0.008	0.056	0	0.012	0.006	0	0	0.002	0.002	0	0	0.002	0	0	0	0.002	0.01	0.048	0.002	0	0.074	0.002	0.124	0	0.016	0	0.002	0	0	0.002	"noise"	0.206	0.255805083848233	""	""	7	5610	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00015_000"	"Tetvir"	0.2	5	22	0.978	"noise"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.018	0	0	0.002	0.002	0	0	0.002	0.002	0	0	0	0.002	0.008	0	0.034	0.044	0.002	0	0	0.006	0	0.002	0.002	0	0.002	0.002	0	0	0.004	0	0.014	0	0.002	0	0.002	0	0.002	0	0	0	0	0.002	0	0	0	0	0.108	0	0.004	0.01	0	0.014	0.018	0.008	0.088	0	0.008	0	0	0.008	0.008	0.01	0.01	0	0.01	0.004	0.002	0.002	0	0.002	0	0	0.004	0	0	0	0	0.008	0.026	0.002	0.002	0.016	0.012	0.438	0	0.016	0	0.006	0	0	0	"Tetvir"	0.438	0.723195046956542	""	""	7	5615	"Tetvir"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00015_000"	"noise"	0.8	5	34	0.838	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.002	0	0	0	0	0	0.002	0	0.002	0	0	0	0.008	0	0	0.006	0	0.036	0.006	0.006	0.006	0	0	0	0	0.004	0	0	0	0	0	0.004	0.002	0.078	0	0	0.002	0.002	0	0.004	0	0	0.002	0	0	0	0	0.002	0.002	0.204	0	0.002	0.006	0	0.06	0.066	0.01	0.052	0.002	0.012	0.008	0.006	0.04	0.002	0.004	0.056	0	0.01	0.006	0	0	0.002	0.004	0	0	0.002	0	0	0	0.004	0.012	0.044	0.002	0.002	0.072	0.002	0.114	0	0.01	0	0.002	0	0	0.006	"noise"	0.204	0.251780870438455	""	""	7	5615	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00020_000"	"Tetvir"	0	4.9	14	0.898	"noise"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.01	0	0	0.002	0	0	0	0.002	0.002	0	0	0.002	0	0.006	0	0.038	0.042	0.002	0	0	0.012	0.002	0.002	0.002	0	0.002	0.002	0	0	0.002	0	0.01	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.094	0	0.002	0.008	0	0.008	0.016	0.012	0.08	0.004	0.01	0	0	0.006	0.008	0.006	0.008	0	0.012	0.004	0.002	0.002	0	0	0	0	0.002	0	0	0	0	0.004	0.036	0.002	0.002	0.018	0.012	0.476	0	0.016	0	0.006	0	0	0	"Tetvir"	0.476	0.798473037854047	""	""	7	5620	"Tetvir"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00020_000"	"noise"	0	5	31	0.734	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0	0	0	0	0	0.004	0	0.002	0	0	0.004	0.01	0	0	0.006	0	0.026	0.012	0.004	0.002	0	0	0	0.002	0.004	0	0	0	0	0	0.002	0.002	0.066	0	0.002	0.002	0.002	0	0.002	0	0	0.004	0	0.002	0	0	0	0	0.208	0	0.008	0.008	0	0.072	0.052	0.006	0.052	0.008	0.008	0.004	0	0.032	0	0.008	0.05	0	0.014	0.008	0	0	0.002	0.004	0	0	0.002	0	0	0	0.002	0.01	0.04	0.002	0	0.086	0.002	0.128	0	0.018	0	0.002	0	0	0	"noise"	0.208	0.259871276998738	""	""	7	5620	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00025_000"	"Tetvir"	0	4.9	28	0.758	"noise, Confus, Testes"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.018	0	0	0.002	0	0	0.002	0.002	0.002	0.004	0	0	0.002	0.008	0	0.04	0.028	0.002	0	0	0.008	0	0.002	0.002	0	0.004	0.002	0	0	0.004	0	0.016	0	0.002	0	0.002	0	0.002	0	0	0	0	0.002	0	0	0	0	0.09	0	0.004	0.006	0	0.016	0.018	0.008	0.114	0.002	0.006	0	0	0.008	0.014	0.004	0.006	0	0.01	0.006	0.002	0.002	0.002	0.004	0	0	0.002	0	0	0	0	0.006	0.03	0.002	0.002	0.032	0.014	0.412	0	0.014	0	0.008	0	0	0	"Tetvir"	0.412	0.662722931367996	""	""	7	5625	"Tetvir"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00025_000"	"Testes"	1.5	1.6	31	0.512	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0.002	0.008	0	0	0	0.002	0	0	0.004	0.044	0	0	0.008	0.002	0.008	0.01	0.002	0.018	0.002	0	0	0	0.008	0	0.01	0.026	0	0.002	0.012	0	0.03	0	0.002	0.002	0.004	0	0	0	0	0.002	0	0.01	0.004	0.002	0	0.012	0.026	0	0.006	0.006	0	0.01	0.012	0.004	0.016	0.002	0.014	0.002	0.004	0.026	0.022	0.014	0.068	0	0.01	0.004	0.002	0.008	0	0.002	0	0	0.002	0	0.004	0.002	0	0.004	0.026	0.002	0.002	0.39	0	0.04	0	0.008	0	0.006	0.002	0.004	0.006	"Testes"	0.39	0.613194932841651	""	""	7	5625	"Testes"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00025_000"	"noise"	1.5	5	30	0.678	"Testes, Confus"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0.002	0	0	0	0	0.006	0	0.002	0	0	0.002	0.008	0	0	0.004	0	0.026	0.03	0.004	0.006	0.002	0	0	0.002	0.004	0	0.006	0	0	0	0.002	0.002	0.046	0	0.002	0.002	0.002	0	0.004	0	0	0.004	0	0	0	0	0	0	0.196	0	0.006	0.01	0	0.082	0.042	0.006	0.048	0.006	0.006	0.004	0	0.026	0.002	0.006	0.058	0	0.012	0.008	0	0.002	0.002	0.002	0	0	0.002	0	0	0	0	0.006	0.044	0.002	0	0.1	0.002	0.126	0	0.02	0	0.002	0	0	0	"noise"	0.196	0.236108409061299	""	""	7	5625	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00030_000"	"noise"	0.3	5	28	0.772	"Testes, Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.012	0.002	0.002	0	0	0.004	0.002	0	0.002	0	0	0.002	0.008	0	0	0.002	0.002	0.032	0.01	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.072	0	0.002	0.002	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0	0.182	0	0.008	0.01	0	0.05	0.036	0.004	0.056	0.01	0.012	0.004	0	0.026	0.006	0.006	0.052	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0	0.02	0.054	0.004	0	0.084	0.002	0.138	0	0.016	0	0.002	0	0	0	"noise"	0.182	0.210339292427693	""	""	7	5630	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00035_000"	"Tetvir"	0	5	21	0.908	"noise"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0	0	0.018	0	0	0.002	0.002	0	0	0.002	0.002	0	0	0.002	0.002	0.008	0	0.034	0.04	0.002	0	0	0.008	0	0.002	0.002	0	0.002	0.002	0	0	0.002	0	0.014	0	0.002	0	0.002	0	0.002	0	0	0	0	0.002	0	0	0	0	0.102	0	0.004	0.01	0	0.012	0.018	0.008	0.086	0	0.01	0	0	0.008	0.008	0.01	0.008	0	0.01	0.004	0.002	0.002	0	0	0	0	0.002	0	0	0	0.002	0.008	0.026	0.002	0.002	0.018	0.012	0.45	0	0.016	0	0.006	0	0	0	"Tetvir"	0.45	0.748732642476139	""	""	7	5635	"Tetvir"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00035_000"	"noise"	0	5	32	0.88	"Testes"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.004	0	0	0	0	0	0.002	0	0.002	0	0	0.004	0.01	0	0	0.006	0	0.024	0.014	0.006	0.006	0	0	0	0	0.004	0	0	0	0	0	0.002	0.002	0.064	0	0	0.002	0.002	0	0.002	0	0	0.004	0	0.002	0	0	0.002	0.002	0.2	0	0.008	0.002	0	0.052	0.068	0.008	0.056	0.006	0.01	0.004	0.002	0.028	0	0.008	0.04	0	0.012	0.006	0	0	0.002	0.004	0	0	0.002	0	0	0	0.004	0.01	0.044	0.002	0	0.076	0.002	0.162	0	0.012	0	0.002	0	0	0.002	"noise"	0.2	0.243859349480767	""	""	7	5635	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00040_000"	"noise"	0.4	5	27	0.82	"Tetvir"	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.012	0.002	0.002	0	0	0.004	0.002	0	0.002	0	0	0.002	0.008	0	0	0.002	0.002	0.026	0.01	0.004	0.008	0	0	0.002	0.002	0.004	0	0	0	0	0	0	0.002	0.064	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0.002	0.182	0	0.006	0.008	0	0.048	0.044	0.004	0.062	0.01	0.012	0.004	0	0.03	0.006	0.008	0.048	0	0.016	0.01	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0	0.022	0.054	0.004	0	0.078	0.002	0.144	0	0.016	0	0.002	0	0	0	"noise"	0.182	0.210339292427693	""	""	7	5640	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00045_000"	"noise"	0	5	27	0.868	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.012	0	0.002	0	0	0.004	0.002	0	0.002	0	0	0.004	0.008	0	0	0.002	0.002	0.02	0.012	0.004	0.008	0	0	0.002	0.002	0.004	0	0	0	0	0	0	0.002	0.052	0	0	0.002	0.002	0	0.002	0	0	0.002	0	0	0	0	0	0.002	0.192	0	0.008	0.006	0	0.032	0.046	0.004	0.064	0.008	0.014	0.004	0	0.022	0.006	0.008	0.038	0	0.016	0.01	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.004	0.02	0.05	0.004	0	0.078	0.002	0.184	0	0.014	0	0.002	0	0	0	"noise"	0.192	0.22852937061881	""	""	7	5645	"noise"	0
"Cir437-2014-Pass1-Tron7-Chiro_1_00050_000"	"noise"	0.1	5	31	0.918	""	""	""	""	""	"57bd5c1cffdbe1000c46a8ed"	0.008	0	0	0	0	0.002	0.004	0	0.002	0	0	0.004	0.008	0	0	0.006	0	0.026	0.016	0.004	0.006	0	0	0.002	0.002	0.004	0	0	0	0	0	0.002	0.002	0.06	0	0	0.002	0.002	0	0.002	0	0	0.004	0	0.002	0	0	0	0.002	0.172	0	0.008	0.006	0	0.028	0.064	0.006	0.06	0.008	0.012	0.004	0	0.034	0	0.008	0.04	0	0.016	0.008	0.002	0	0.002	0.004	0	0	0.002	0	0	0	0.004	0.018	0.066	0.002	0	0.084	0.002	0.156	0	0.01	0	0.002	0	0	0	"noise"	0.172	0.193234422254233	""	""	7	5650	"noise"	0
