"nom du fichier"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_taxon"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Car340098-2019-Pass1-Z31-013676_20190330_153348_675"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952828.675	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153353_672"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952833.672	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153358_669"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553952838.669	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153403_667"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553952843.667	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153408_664"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553952848.664	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153423_656"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952863.656	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153433_651"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952873.651	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153438_648"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952878.648	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153443_645"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553952883.645	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153448_643"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952888.643	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153453_640"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952893.64	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153458_637"	3.3	3.4	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952898.637	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153504_000"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952904	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153508_997"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553952908.997	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153513_995"	2	2.1	14	"noise"	0.89	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.89	""	""	"30/03/2019"	1553952913.995	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153518_992"	4.9	5	13	"noise"	0.96	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.96	""	""	"30/03/2019"	1553952918.992	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153523_989"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952923.989	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153528_987"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553952928.987	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153533_984"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952933.984	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153538_981"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553952938.981	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153543_979"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952943.979	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153548_976"	3.2	5	12	"noise"	0.99	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.99	""	""	"30/03/2019"	1553952948.976	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153553_973"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553952953.973	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153558_971"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553952958.971	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153603_968"	1.1	5	11	"noise"	0.98	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.98	""	""	"30/03/2019"	1553952963.968	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153608_965"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952968.965	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153613_963"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952973.963	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153618_960"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553952978.96	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153628_955"	4.9	5	13	"noise"	0.96	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.96	""	""	"30/03/2019"	1553952988.955	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153633_952"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553952993.952	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153638_949"	4.9	5	13	"noise"	0.96	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.96	""	""	"30/03/2019"	1553952998.949	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153648_944"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953008.944	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153659_765"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953019.765	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153704_763"	3.7	3.8	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953024.763	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153714_848"	4.2	5	11	"noise"	0.98	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.98	""	""	"30/03/2019"	1553953034.848	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153719_845"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953039.845	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153724_843"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953044.843	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153729_840"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953049.84	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153749_829"	0.4	5	11	"noise"	0.99	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.99	""	""	"30/03/2019"	1553953069.829	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153759_824"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953079.824	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153804_821"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953084.821	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153809_819"	2.4	5	13	"noise"	0.98	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.98	""	""	"30/03/2019"	1553953089.819	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153814_816"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953094.816	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153819_813"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953099.813	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153824_811"	4.9	5	13	"noise"	0.91	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.91	""	""	"30/03/2019"	1553953104.811	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153829_808"	4.8	4.9	13	"noise"	0.96	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.96	""	""	"30/03/2019"	1553953109.808	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153840_512"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953120.512	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153850_507"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953130.507	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153855_504"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953135.504	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153900_501"	4.9	5	13	"noise"	0.91	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.91	""	""	"30/03/2019"	1553953140.501	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153910_496"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953150.496	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153915_493"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953155.493	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153920_491"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953160.491	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153925_488"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953165.488	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153930_485"	4.9	5	13	"noise"	0.96	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.96	""	""	"30/03/2019"	1553953170.485	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153935_483"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953175.483	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153940_480"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553953180.48	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153945_477"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953185.477	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153950_475"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953190.475	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_153955_472"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953195.472	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154000_469"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953200.469	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154005_467"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953205.467	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154010_464"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953210.464	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154015_461"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953215.461	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154020_459"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953220.459	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154025_456"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953225.456	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154030_453"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953230.453	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154035_451"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953235.451	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154040_448"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953240.448	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154045_445"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953245.445	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154050_443"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953250.443	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154055_440"	4.9	5	13	"noise"	0.96	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.96	""	""	"30/03/2019"	1553953255.44	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154100_437"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953260.437	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154105_435"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953265.435	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154115_429"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953275.429	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154120_427"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953280.427	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154125_424"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953285.424	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154130_421"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953290.421	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154135_419"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953295.419	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154140_416"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953300.416	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154145_413"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953305.413	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154150_411"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953310.411	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154155_408"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953315.408	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154200_405"	4.9	5	13	"noise"	0.9	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.9	""	""	"30/03/2019"	1553953320.405	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154205_403"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953325.403	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154210_400"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953330.4	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154215_397"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953335.397	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154220_395"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553953340.395	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154225_392"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953345.392	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154230_389"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953350.389	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154245_381"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953365.381	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154250_379"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953370.379	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154255_376"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553953375.376	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154300_373"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953380.373	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154305_371"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953385.371	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154310_368"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953390.368	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154315_365"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953395.365	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154320_363"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953400.363	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154325_360"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953405.36	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154330_357"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953410.357	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154335_355"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953415.355	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154340_352"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953420.352	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154345_349"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953425.349	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154350_347"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553953430.347	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154400_341"	4.9	5	13	"noise"	0.91	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.91	""	""	"30/03/2019"	1553953440.341	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154405_339"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953445.339	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154410_336"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953450.336	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154415_333"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953455.333	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154420_331"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953460.331	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154425_328"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953465.328	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154435_323"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953475.323	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154445_317"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953485.317	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154450_315"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953490.315	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154455_312"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953495.312	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154500_309"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953500.309	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154505_307"	4.9	5	13	"noise"	0.92	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.92	""	""	"30/03/2019"	1553953505.307	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154510_304"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953510.304	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154515_301"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953515.301	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154520_299"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953520.299	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154525_296"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953525.296	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154530_293"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953530.293	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154535_291"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953535.291	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154540_288"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953540.288	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154545_285"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953545.285	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154550_283"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953550.283	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154555_280"	4.9	5	13	"noise"	0.94	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.94	""	""	"30/03/2019"	1553953555.28	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154600_277"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953560.277	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154605_275"	4.9	5	13	"noise"	0.95	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.95	""	""	"30/03/2019"	1553953565.275	"noise"	0
"Car340098-2019-Pass1-Z31-013676_20190330_154610_272"	4.9	5	13	"noise"	0.93	""	""	""	""	""	"5caba52defb48f000fcf28b1"	0.93	""	""	"30/03/2019"	1553953570.272	"noise"	0
